,Chemical,CAS,Cell.type,FBS,Well,Q_cells,Q_media_free,Q_media,F_free_media,IOC,pKa
223,Metformin,1115-70-4,Balbc_3T3,2,96,1.17E-08,0.000148029,0.000149909,0.987460483,B,9.6
224,Metoclopramide,364-62-5,Balbc_3T3,2,96,2.37E-07,0.000130889,0.000149209,0.877219687,B,9
225,Nitrofurantoin,67-20-9,Balbc_3T3,2,96,2.17E-08,0.000148026,0.000149909,0.987440158,A,7.3
226,Oxytetracycline hydrochloride,2058-46-0,Balbc_3T3,2,96,4.18E-08,0.000148031,0.000149909,0.987471184,A,4.5
227,Panthenol,16485-10-2 ,Balbc_3T3,2,96,1.87E-08,0.000148029,0.000149909,0.987461241,N,
228,Paracetamol,103-90-2,Balbc_3T3,2,96,1.39E-08,0.000147988,0.000149908,0.987191237,N,
229,Topiramate,97240-79-4,Balbc_3T3,2,96,3.08E-08,0.000148031,0.000149909,0.987470027,A,9.2
230,Trimellitic anhydride,552-30-7,Balbc_3T3,2,96,2.65E-08,0.000146408,0.000149862,0.976954397,A,3.3
231,Verapamil hydrochloride,152-11-4,Balbc_3T3,2,96,6.52E-06,2.01E-05,0.000135661,0.148290327,B,9.2
232,Warfarin,129-06-6,Balbc_3T3,2,96,1.88E-07,0.000134444,0.000149389,0.899958244,N,
233,Caffeine,58-08-2,FishRtgut,2,96,4.66E-09,0.000148072,0.000149963,0.98738971,N,
234,Lamotrigine,84057-84-1,FishRtgut,2,96,2.67E-08,0.000132789,0.000149896,0.885873712,B,6.6
235,Diclofenac,15307-79-6,FishRtgut,2,96,7.18E-09,0.000148024,0.000149976,0.986983886,B,17.6
236,"2,4-Dichlorophenoxyacetic",94-75-7,FishRtgut,2,96,3.57E-08,0.000125588,0.000149839,0.838157997,A,2.7
237,(S)-Naproxen,22204-53-1,FishRtgut,2,96,7.66E-08,0.000108946,0.000149667,0.727923155,A,4.4
238,Ibuprofen,15687-27-1,FishRtgut,2,96,1.88E-07,7.11E-05,0.000149087,0.477084431,A,5.4
239,Torasemide,56211-40-6,FishRtgut,2,96,1.68E-07,9.74E-05,0.000149519,0.65152502,A,4
240,Warfarin,81-81-2,FishRtgut,2,96,4.05E-08,0.00012919,0.000149869,0.862024294,A,4.5
241,di-n-butylphthalate,84-74-2,FishRtgut,2,96,6.98E-07,1.68E-05,0.000147491,0.113782274,N,
242,hexachlorophene,70-30-4,FishRtgut,2,96,1.98E-06,7.24E-09,0.000145124,4.99E-05,A,6.2
243,hexamethylenetetramine,100-97-0,FishRtgut,2,96,3.36E-09,0.000148095,0.000149975,0.987468698,B,6.4
244,Malathion,121-75-5,FishRtgut,2,96,2.44E-08,0.000137343,0.000149926,0.916070449,N,
245,pentachlorophenol,87-86-5,FishRtgut,2,96,8.41E-07,4.90E-06,0.000146844,0.033369399,A,5
246,"2,2,2-trichloroethanol",115-20-8,FishRtgut,2,96,4.30E-09,0.000146657,0.000149924,0.97821241,N,
247,diethylphthalate,84-66-2,FishRtgut,2,96,1.86E-08,0.000135771,0.000149916,0.905648136,N,
248,4-chlorophenol,106-48-9,FishRtgut,2,96,9.96E-09,0.000136771,0.000149918,0.912305592,N,
249,permethrin,52645-53-1,FishRtgut,2,96,1.69E-06,1.27E-07,0.000145686,0.000874628,N,
250,Aniline,62-53-3,FishRtgut,2,96,2.28E-09,0.000147964,0.000149959,0.986697891,N,
251,4-fluoroaniline,371-40-4,FishRtgut,2,96,2.82E-09,0.000147727,0.00014997,0.985043293,N,
252,"2,4,6-trichlorophenol",88-06-2,FishRtgut,2,96,1.69E-07,7.42E-05,0.000149139,0.49763217,A,6.8
253,Allyl alcohol,107-18-6,FishRtgut,2,96,1.40E-09,0.000148035,0.000149935,0.987328263,N,
254,N-methylaniline,100-61-8,FishRtgut,2,96,3.60E-09,0.000145314,0.000149895,0.969435819,N,
255,"3,4-dichloroaniline",95-76-1,FishRtgut,2,96,2.09E-08,0.00012949,0.00014987,0.864018887,N,
256,4-decylaniline,37529-30-9,FishRtgut,2,96,9.79E-07,2.08E-07,0.000145807,0.001424584,N,
257,naphthalene,91-20-3,FishRtgut,2,96,5.31E-08,0.000100247,0.000147159,0.681216846,N,
258,"1,2,4-trichlorobenzene",120-82-1,FishRtgut,2,96,2.37E-07,4.99E-05,0.000144789,0.344837254,N,
259,"1,2-dichlorobenzene",95-50-1,FishRtgut,2,96,7.43E-08,8.76E-05,0.00014022,0.62473902,N,
260,dichloromethane,75-09-2,FishRtgut,2,96,1.91E-09,0.000125389,0.000127581,0.982816463,N,
261,tetrachloroethylene,127-18-4,FishRtgut,2,96,5.22E-08,5.90E-05,9.24E-05,0.638279762,N,
262,"2,3-dimethyl-1,3-butadiene",513-81-5,FishRtgut,2,96,7.64E-09,3.98E-05,5.20E-05,0.765927301,N,
263,Eugenol F,97-53-0,FishRtgut,2,96,1.06E-08,0.0001389,0.000149934,0.926410432,N,
264,Methyl-antranilate,134-20-3,FishRtgut,2,96,6.15E-09,0.000143685,0.000149959,0.958163388,N,
265,Lilyfore,285977-85-7,FishRtgut,2,96,6.60E-08,0.00010552,0.000149621,0.70524805,N,
266,Damascone beta,23726-91-2,FishRtgut,2,96,3.65E-07,3.14E-05,0.000147542,0.212684163,N,
267,Veloutone,14595-54-1,FishRtgut,2,96,7.39E-07,3.26E-06,0.000146643,0.022238416,N,
268,Verdox,82356-51-2,FishRtgut,2,96,NA,NA,NA,NA,N,
269,Nirvanol,1506-02-1,FishRtgut,2,96,NA,NA,NA,NA,N,
270,Cetalox,3738-00-9,FishRtgut,2,96,8.13E-07,2.39E-06,0.00014638,0.016334721,N,
271,Tonalide,21145-77-7,FishRtgut,2,96,9.60E-07,1.09E-06,0.000146283,0.007463664,N,
272,"2,4-Dinitrophenol",51-28-5,FishRtgut,2,96,6.24E-09,0.000145316,0.000149965,0.968998925,A,4.1
273,Aldrin,309-00-2,FishRtgut,2,96,1.57E-06,1.27E-07,0.000145685,0.000874628,N,
274,Azinphos-methyl,86-50-0,FishRtgut,2,96,4.57E-08,0.00012762,0.000149855,0.851623028,N,
275,Chlorpyrifos,2921-88-2,FishRtgut,2,96,1.04E-06,7.30E-06,0.000147025,0.049671599,N,
276,"DDD-p,p'",50-29-3,FishRtgut,2,96,1.62E-06,4.15E-08,0.000145437,0.000285223,N,
277,"DDT-o,p'",789-02-6,FishRtgut,2,96,1.54E-06,1.08E-07,0.000145647,0.000742928,N,
278,"DDT-p,p'",72-54-8,FishRtgut,2,96,1.30E-06,3.56E-07,0.000145951,0.002441371,N,
279,Diazinon,333-41-5,FishRtgut,2,96,3.15E-07,6.49E-05,0.000148963,0.435820056,N,
280,Dicofol,115-32-2,FishRtgut,2,96,1.13E-06,6.29E-06,0.000146956,0.042834402,N,
281,Dieldrin,60-57-1,FishRtgut,2,96,1.20E-06,4.90E-06,0.000146841,0.033369399,N,
282,Disulfoton,298-04-4,FishRtgut,2,96,3.83E-07,4.91E-05,0.00014859,0.330265746,N,
283,Endosulfan I,115-29-7,FishRtgut,2,96,4.35E-07,6.33E-05,0.000148848,0.425522162,N,
284,Endrin,72-20-8,FishRtgut,2,96,1.32E-06,2.21E-06,0.000146528,0.015114939,N,
285,Ethion,563-12-2,FishRtgut,2,96,1.19E-06,5.56E-06,0.000146899,0.037822848,N,
286,Heptachlor,76-44-8,FishRtgut,2,96,1.51E-06,3.76E-07,0.00014596,0.002575948,N,
287,Heptachlor epoxide B,1024-57-3,FishRtgut,2,96,1.17E-06,6.95E-06,0.000146995,0.047286518,N,
288,Lindane,58-89-9,FishRtgut,2,96,2.61E-07,7.19E-05,0.000149089,0.482231711,N,
289,"Methoxychlor-o,p'",72-43-5,FishRtgut,2,96,1.08E-06,5.42E-06,0.000146888,0.03688939,N,
290,Parathion,56-38-2,FishRtgut,2,96,3.11E-07,6.34E-05,0.000148931,0.425522162,N,
291,Trifluralin,1582-09-8,FishRtgut,2,96,1.13E-06,2.80E-06,0.0001466,0.01906693,N,
292,Cisapride,81098-60-4,FishRtgut,2,96,2.81E-07,8.92E-05,0.000149398,0.596829116,B,7.8
293,Citalopram hydrobromide,59729-33-8,FishRtgut,2,96,1.12E-07,0.000107811,0.00014963,0.720517051,N,
294,Dofetilide,115256-11-6,FishRtgut,2,96,2.68E-08,0.000139636,0.000149939,0.931284536,B,8.4
295,Moxifloxacin hydrochloride,186826-86-8,FishRtgut,2,96,1.01E-08,0.000147793,0.000149975,0.985451719,A,6
296,N-acetylpro-cainamide,32795-44-1,FishRtgut,2,96,7.13E-09,0.000147634,0.000149974,0.984397554,B,9.2
297,Quinidine sulfate,50-54-4,FishRtgut,2,96,1.18E-07,0.000106282,0.000149635,0.710277048,B,9.3
298,Sematilide,101526-83-4,FishRtgut,2,96,7.81E-09,0.000147882,0.000149975,0.986042938,B,9.1
299,Sotalol hydrochloride,959-24-0,FishRtgut,2,96,6.55E-09,0.000148072,0.000149976,0.987305715,B,9
300,Mifepristone,84371-65-3,FishRtgut,2,96,1.23E-06,8.95E-06,0.000147128,0.060815115,N,
301,Perfluorobutanesulfonic_acid,375-73-5,FishRtgut,2,96,9.06E-09,0.000146314,0.00014997,0.975621065,A,-2.9
302,4_2_Fluorotelomer_sulfonic_acid,757124-72-4,FishRtgut,2,96,1.20E-08,0.000144679,0.000149964,0.964763242,A,1.4
303,Perfluorononanoic_acid,375-95-1,FishRtgut,2,96,1.86E-06,4.08E-07,0.000145988,0.002791638,A,0.1
304,Perfluorohexanoic_acid,307-24-4,FishRtgut,2,96,5.45E-07,3.69E-05,0.000148266,0.248765877,A,0.1
305,Perfluorobutanoic_acid,375-22-4,FishRtgut,2,96,7.53E-09,0.000144588,0.000149566,0.966715317,A,0.1
306,Perfluorooctanoic_acid,335-67-1,FishRtgut,2,96,6.63E-07,4.14E-05,0.000148399,0.279107554,A,0.1
307,6_2_Fluorotelomer_sulfonic_acid,27619-97-2,FishRtgut,2,96,9.42E-08,0.000119305,0.00014978,0.796531875,A,1.4
308,8_2_Fluorotelomer_sulfonic_acid,39108-34-4,FishRtgut,2,96,8.96E-07,3.81E-05,0.000148304,0.257240866,A,1.4
309,Perfluoroundecanoic_acid,2058-94-8,FishRtgut,2,96,2.21E-06,5.62E-07,0.000146081,0.003847133,A,0.1
310,Perfluorooctanesulfonic_acid,1763-23-1,FishRtgut,2,96,1.96E-06,5.62E-07,0.000146081,0.003847133,A,-2.9
311,Perfluoroheptanoic_acid,375-85-9,FishRtgut,2,96,2.36E-07,8.63E-05,0.000149352,0.577663601,A,0.1
312,Perfluoropentanoic_acid,2706-90-3,FishRtgut,2,96,1.84E-08,0.000138061,0.00014993,0.920836959,A,0.1
313,Perfluorohexanesulfonic_acid,355-46-4,FishRtgut,2,96,5.36E-08,0.000128885,0.000149866,0.860001566,A,-2.9
314,Perfluorodecanoic_acid,335-76-2,FishRtgut,2,96,2.18E-06,1.67E-07,0.000145752,0.001147286,A,0.1
315,cyclosporine A,59865-13-3,FishRtgut,2,96,2.40E-07,0.00012141,0.000149801,0.810477685,N,
316,chlorpromazine,50-53-3,FishRtgut,2,96,1.10E-06,2.33E-06,0.000146548,0.015917882,B,9.4
317,PBDE 47,5436-43-1,FishRtgut,2,96,2.19E-06,5.46E-08,0.000145493,0.000375282,N,
318,PBDE 99,60348-60-9,FishRtgut,2,96,2.70E-06,1.34E-08,0.000145223,9.20E-05,N,
319,PBDE 153,68631-49-2,FishRtgut,2,96,3.23E-06,2.65E-09,0.000144979,1.83E-05,N,
320,amiodarone,1951-25-3,FishRtgut,2,96,3.15E-06,6.66E-09,0.000145111,4.59E-05,B,9
321,Azathioprine,446-86-6,FishRtgut,2,96,6.66E-09,0.000148078,0.000149976,0.987349781,A,8.2
322,Benzocaine,94-09-7,FishRtgut,2,96,6.59E-09,0.000143864,0.00014996,0.959346492,N,
323,Butylated hydroxyanisole,25013-16-5,FishRtgut,2,96,NA,NA,NA,NA,N,
324,Cetirizine dihydrochloride,83881-52-1,FishRtgut,2,96,9.44E-09,0.000148021,0.000149976,0.986966717,A,4.7
325,Cyclamate,139-05-9,FishRtgut,2,96,4.30E-09,0.000148093,0.000149976,0.987447983,B,17.6
326,Cyclophosphamide,6055-19-2,FishRtgut,2,96,6.33E-09,0.000148016,0.000149967,0.986989479,B,6.1
327,Cypermethrin,67375-30-8,FishRtgut,2,96,1.83E-06,9.19E-08,0.000145609,0.000630883,N,
328,DEET,134-62-3,FishRtgut,2,96,1.10E-08,0.000140264,0.000149942,0.935454373,N,
329,Dexamethasone,50-02-2,FishRtgut,2,96,1.66E-08,0.000143313,0.000149958,0.955689046,N,
330,Digoxin,20830-75-5,FishRtgut,2,96,2.08E-08,0.00014736,0.000149973,0.982575722,N,
331,Fenazaquin,120928-09-8,FishRtgut,2,96,1.09E-06,1.80E-06,0.000146454,0.012278947,N,
332,Fenbuconazole,114369-43-6,FishRtgut,2,96,1.24E-07,0.000106092,0.00014961,0.709122184,N,
333,Fluazinam,79622-59-6,FishRtgut,2,96,6.41E-07,4.98E-05,0.000148621,0.335097088,N,
334,Furosemide,54-31-9,FishRtgut,2,96,1.58E-08,0.000142166,0.000149952,0.948073537,A,3
335,Glybenclamide,10238-21-8,FishRtgut,2,96,1.40E-06,9.55E-06,0.000147162,0.064910126,A,5
336,HC Red 3,2871-01-4,FishRtgut,2,96,4.74E-09,0.000148077,0.000149975,0.987340979,N,
337,Hydralazine hydrochloride,304-20-1,FishRtgut,2,96,3.89E-09,0.000148019,0.000149975,0.986954937,B,6
338,Ketoconazole,65277-42-1,FishRtgut,2,96,1.07E-06,2.82E-05,0.000147979,0.190590254,B,6.6
339,Metformin,1115-70-4,FishRtgut,2,96,3.10E-09,0.000148095,0.000149976,0.987460483,B,9.6
340,Metoclopramide,364-62-5,FishRtgut,2,96,3.41E-08,0.000131483,0.000149886,0.877219687,B,9
341,Nitrofurantoin,67-20-9,FishRtgut,2,96,5.72E-09,0.000148092,0.000149976,0.987440158,A,7.3
342,Oxytetracycline hydrochloride,2058-46-0,FishRtgut,2,96,1.10E-08,0.000148097,0.000149976,0.987471184,A,4.5
343,Panthenol,16485-10-2 ,FishRtgut,2,96,4.92E-09,0.000148095,0.000149976,0.987461241,N,
344,Paracetamol,103-90-2,FishRtgut,2,96,3.65E-09,0.000148055,0.000149976,0.987191237,N,
345,Topiramate,97240-79-4,FishRtgut,2,96,8.14E-09,0.000148097,0.000149976,0.987470027,A,9.2
346,Trimellitic anhydride,552-30-7,FishRtgut,2,96,5.66E-09,0.000146514,0.000149971,0.976954397,A,3.3
347,Verapamil hydrochloride,152-11-4,FishRtgut,2,96,1.03E-06,2.19E-05,0.000147734,0.148290327,B,9.2
348,Warfarin,129-06-6,FishRtgut,2,96,2.76E-08,0.000134913,0.00014991,0.899958244,N,
349,Caffeine,58-08-2,FishRtgill,2,96,2.45E-09,0.000148084,0.000149975,0.98738971,N,
350,Lamotrigine,84057-84-1,FishRtgill,2,96,1.40E-08,0.000132833,0.000149945,0.885873712,B,6.6
351,Diclofenac,15307-79-6,FishRtgill,2,96,3.77E-09,0.000148035,0.000149987,0.986983886,B,17.6
352,"2,4-Dichlorophenoxyacetic",94-75-7,FishRtgill,2,96,1.87E-08,0.000125653,0.000149915,0.838157997,A,2.7
353,(S)-Naproxen,22204-53-1,FishRtgill,2,96,4.03E-08,0.000109061,0.000149825,0.727923155,A,4.4
354,Ibuprofen,15687-27-1,FishRtgill,2,96,9.92E-08,7.13E-05,0.000149519,0.477084431,A,5.4
355,Torasemide,56211-40-6,FishRtgill,2,96,8.82E-08,9.76E-05,0.000149747,0.65152502,A,4
356,Warfarin,81-81-2,FishRtgill,2,96,2.13E-08,0.000129244,0.000149931,0.862024294,A,4.5
357,di-n-butylphthalate,84-74-2,FishRtgill,2,96,3.69E-07,1.69E-05,0.000148671,0.113782274,N,
358,hexachlorophene,70-30-4,FishRtgill,2,96,1.06E-06,7.36E-09,0.0001474,4.99E-05,A,6.2
359,hexamethylenetetramine,100-97-0,FishRtgill,2,96,1.77E-09,0.000148107,0.000149986,0.987468698,B,6.4
360,Malathion,121-75-5,FishRtgill,2,96,1.28E-08,0.000137375,0.000149961,0.916070449,N,
361,pentachlorophenol,87-86-5,FishRtgill,2,96,4.46E-07,4.95E-06,0.000148326,0.033369399,A,5
362,"2,2,2-trichloroethanol",115-20-8,FishRtgill,2,96,2.26E-09,0.000146671,0.000149937,0.97821241,N,
363,diethylphthalate,84-66-2,FishRtgill,2,96,9.79E-09,0.000135807,0.000149956,0.905648136,N,
364,4-chlorophenol,106-48-9,FishRtgill,2,96,5.23E-09,0.000136804,0.000149955,0.912305592,N,
365,permethrin,52645-53-1,FishRtgill,2,96,8.99E-07,1.29E-07,0.000147704,0.000874628,N,
366,Aniline,62-53-3,FishRtgill,2,96,1.20E-09,0.000147976,0.000149971,0.986697891,N,
367,4-fluoroaniline,371-40-4,FishRtgill,2,96,1.48E-09,0.000147739,0.000149982,0.985043293,N,
368,"2,4,6-trichlorophenol",88-06-2,FishRtgill,2,96,8.89E-08,7.44E-05,0.000149544,0.49763217,A,6.8
369,Allyl alcohol,107-18-6,FishRtgill,2,96,7.33E-10,0.000148047,0.000149947,0.987328263,N,
370,N-methylaniline,100-61-8,FishRtgill,2,96,1.89E-09,0.000145329,0.000149911,0.969435819,N,
371,"3,4-dichloroaniline",95-76-1,FishRtgill,2,96,1.10E-08,0.000129543,0.000149931,0.864018887,N,
372,4-decylaniline,37529-30-9,FishRtgill,2,96,5.21E-07,2.11E-07,0.000147769,0.001424584,N,
373,naphthalene,91-20-3,FishRtgill,2,96,2.79E-08,0.000100379,0.000147352,0.681216846,N,
374,"1,2,4-trichlorobenzene",120-82-1,FishRtgill,2,96,1.25E-07,5.01E-05,0.000145391,0.344837254,N,
375,"1,2-dichlorobenzene",95-50-1,FishRtgill,2,96,3.91E-08,8.77E-05,0.000140445,0.62473902,N,
376,dichloromethane,75-09-2,FishRtgill,2,96,1.00E-09,0.000125398,0.00012759,0.982816463,N,
377,tetrachloroethylene,127-18-4,FishRtgill,2,96,2.74E-08,5.90E-05,9.25E-05,0.638279762,N,
378,"2,3-dimethyl-1,3-butadiene",513-81-5,FishRtgill,2,96,4.01E-09,3.98E-05,5.20E-05,0.765927301,N,
379,Eugenol F,97-53-0,FishRtgill,2,96,5.59E-09,0.000138928,0.000149964,0.926410432,N,
380,Methyl-antranilate,134-20-3,FishRtgill,2,96,3.23E-09,0.000143704,0.000149979,0.958163388,N,
381,Lilyfore,285977-85-7,FishRtgill,2,96,3.47E-08,0.000105646,0.000149799,0.70524805,N,
382,Damascone beta,23726-91-2,FishRtgill,2,96,1.93E-07,3.16E-05,0.000148435,0.212684163,N,
383,Veloutone,14595-54-1,FishRtgill,2,96,3.92E-07,3.30E-06,0.000148203,0.022238416,N,
384,Verdox,82356-51-2,FishRtgill,2,96,NA,NA,NA,NA,N,
385,Nirvanol,1506-02-1,FishRtgill,2,96,NA,NA,NA,NA,N,
386,Cetalox,3738-00-9,FishRtgill,2,96,4.31E-07,2.42E-06,0.000147991,0.016334721,N,
387,Tonalide,21145-77-7,FishRtgill,2,96,5.10E-07,1.10E-06,0.000148024,0.007463664,N,
388,"2,4-Dinitrophenol",51-28-5,FishRtgill,2,96,3.28E-09,0.000145332,0.000149982,0.968998925,A,4.1
389,Aldrin,309-00-2,FishRtgill,2,96,8.38E-07,1.29E-07,0.000147703,0.000874628,N,
390,Azinphos-methyl,86-50-0,FishRtgill,2,96,2.40E-08,0.000127678,0.000149924,0.851623028,N,
391,Chlorpyrifos,2921-88-2,FishRtgill,2,96,5.53E-07,7.37E-06,0.000148423,0.049671599,N,
392,"DDD-p,p'",50-29-3,FishRtgill,2,96,8.62E-07,4.21E-08,0.000147569,0.000285223,N,
393,"DDT-o,p'",789-02-6,FishRtgill,2,96,8.21E-07,1.10E-07,0.000147683,0.000742928,N,
394,"DDT-p,p'",72-54-8,FishRtgill,2,96,6.89E-07,3.61E-07,0.000147846,0.002441371,N,
395,Diazinon,333-41-5,FishRtgill,2,96,1.66E-07,6.51E-05,0.000149454,0.435820056,N,
396,Dicofol,115-32-2,FishRtgill,2,96,5.98E-07,6.36E-06,0.000148386,0.042834402,N,
397,Dieldrin,60-57-1,FishRtgill,2,96,6.38E-07,4.95E-06,0.000148324,0.033369399,N,
398,Disulfoton,298-04-4,FishRtgill,2,96,2.02E-07,4.93E-05,0.000149251,0.330265746,N,
399,Endosulfan I,115-29-7,FishRtgill,2,96,2.29E-07,6.36E-05,0.000149353,0.425522162,N,
400,Endrin,72-20-8,FishRtgill,2,96,7.02E-07,2.24E-06,0.000148156,0.015114939,N,
401,Ethion,563-12-2,FishRtgill,2,96,6.32E-07,5.61E-06,0.000148356,0.037822848,N,
402,Heptachlor,76-44-8,FishRtgill,2,96,8.01E-07,3.81E-07,0.000147848,0.002575948,N,
403,Heptachlor epoxide B,1024-57-3,FishRtgill,2,96,6.18E-07,7.02E-06,0.000148403,0.047286518,N,
404,Lindane,58-89-9,FishRtgill,2,96,1.38E-07,7.21E-05,0.000149514,0.482231711,N,
405,"Methoxychlor-o,p'",72-43-5,FishRtgill,2,96,5.70E-07,5.47E-06,0.00014835,0.03688939,N,
406,Parathion,56-38-2,FishRtgill,2,96,1.64E-07,6.36E-05,0.000149436,0.425522162,N,
407,Trifluralin,1582-09-8,FishRtgill,2,96,6.02E-07,2.83E-06,0.000148188,0.01906693,N,
408,Cisapride,81098-60-4,FishRtgill,2,96,1.48E-07,8.93E-05,0.000149683,0.596829116,B,7.8
409,Citalopram hydrobromide,59729-33-8,FishRtgill,2,96,5.90E-08,0.000107929,0.000149794,0.720517051,N,
410,Dofetilide,115256-11-6,FishRtgill,2,96,1.41E-08,0.000139663,0.000149968,0.931284536,B,8.4
411,Moxifloxacin hydrochloride,186826-86-8,FishRtgill,2,96,5.31E-09,0.000147805,0.000149987,0.985451719,A,6
412,N-acetylpro-cainamide,32795-44-1,FishRtgill,2,96,3.74E-09,0.000147646,0.000149987,0.984397554,B,9.2
413,Quinidine sulfate,50-54-4,FishRtgill,2,96,6.22E-08,0.000106405,0.000149808,0.710277048,B,9.3
414,Sematilide,101526-83-4,FishRtgill,2,96,4.10E-09,0.000147894,0.000149987,0.986042938,B,9.1
415,Sotalol hydrochloride,959-24-0,FishRtgill,2,96,3.44E-09,0.000148083,0.000149987,0.987305715,B,9
416,Mifepristone,84371-65-3,FishRtgill,2,96,6.54E-07,9.03E-06,0.000148478,0.060815115,N,
417,Perfluorobutanesulfonic_acid,375-73-5,FishRtgill,2,96,4.76E-09,0.000146328,0.000149984,0.975621065,A,-2.9
418,4_2_Fluorotelomer_sulfonic_acid,757124-72-4,FishRtgill,2,96,6.28E-09,0.000144696,0.000149981,0.964763242,A,1.4
419,Perfluorononanoic_acid,375-95-1,FishRtgill,2,96,9.90E-07,4.13E-07,0.000147867,0.002791638,A,0.1
420,Perfluorohexanoic_acid,307-24-4,FishRtgill,2,96,2.87E-07,3.71E-05,0.000149085,0.248765877,A,0.1
421,Perfluorobutanoic_acid,375-22-4,FishRtgill,2,96,3.95E-09,0.000144604,0.000149583,0.966715317,A,0.1
422,Perfluorooctanoic_acid,335-67-1,FishRtgill,2,96,3.50E-07,4.16E-05,0.000149155,0.279107554,A,0.1
423,6_2_Fluorotelomer_sulfonic_acid,27619-97-2,FishRtgill,2,96,4.95E-08,0.000119388,0.000149884,0.796531875,A,1.4
424,8_2_Fluorotelomer_sulfonic_acid,39108-34-4,FishRtgill,2,96,4.73E-07,3.84E-05,0.000149105,0.257240866,A,1.4
425,Perfluoroundecanoic_acid,2058-94-8,FishRtgill,2,96,1.18E-06,5.69E-07,0.000147916,0.003847133,A,0.1
426,Perfluorooctanesulfonic_acid,1763-23-1,FishRtgill,2,96,1.04E-06,5.69E-07,0.000147916,0.003847133,A,-2.9
427,Perfluoroheptanoic_acid,375-85-9,FishRtgill,2,96,1.24E-07,8.65E-05,0.000149659,0.577663601,A,0.1
428,Perfluoropentanoic_acid,2706-90-3,FishRtgill,2,96,9.66E-09,0.000138092,0.000149963,0.920836959,A,0.1
429,Perfluorohexanesulfonic_acid,355-46-4,FishRtgill,2,96,2.81E-08,0.00012894,0.00014993,0.860001566,A,-2.9
430,Perfluorodecanoic_acid,335-76-2,FishRtgill,2,96,1.16E-06,1.69E-07,0.000147739,0.001147286,A,0.1
431,cyclosporine A,59865-13-3,FishRtgill,2,96,1.26E-07,0.000121487,0.000149895,0.810477685,N,
432,chlorpromazine,50-53-3,FishRtgill,2,96,5.84E-07,2.36E-06,0.000148167,0.015917882,B,9.4
433,PBDE 47,5436-43-1,FishRtgill,2,96,1.17E-06,5.54E-08,0.000147599,0.000375282,N,
434,PBDE 99,60348-60-9,FishRtgill,2,96,1.44E-06,1.36E-08,0.000147454,9.20E-05,N,
435,PBDE 153,68631-49-2,FishRtgill,2,96,1.72E-06,2.69E-09,0.000147321,1.83E-05,N,
436,amiodarone,1951-25-3,FishRtgill,2,96,1.68E-06,6.77E-09,0.000147393,4.59E-05,B,9
437,Azathioprine,446-86-6,FishRtgill,2,96,3.50E-09,0.00014809,0.000149987,0.987349781,A,8.2
438,Benzocaine,94-09-7,FishRtgill,2,96,3.46E-09,0.000143882,0.000149979,0.959346492,N,
439,Butylated hydroxyanisole,25013-16-5,FishRtgill,2,96,NA,NA,NA,NA,N,
440,Cetirizine dihydrochloride,83881-52-1,FishRtgill,2,96,4.96E-09,0.000148032,0.000149987,0.986966717,A,4.7
441,Cyclamate,139-05-9,FishRtgill,2,96,2.26E-09,0.000148105,0.000149987,0.987447983,B,17.6
442,Cyclophosphamide,6055-19-2,FishRtgill,2,96,3.32E-09,0.000148027,0.000149979,0.986989479,B,6.1
443,Cypermethrin,67375-30-8,FishRtgill,2,96,9.73E-07,9.32E-08,0.000147662,0.000630883,N,
444,DEET,134-62-3,FishRtgill,2,96,5.76E-09,0.000140289,0.000149969,0.935454373,N,
445,Dexamethasone,50-02-2,FishRtgill,2,96,8.72E-09,0.000143332,0.000149978,0.955689046,N,
446,Digoxin,20830-75-5,FishRtgill,2,96,1.09E-08,0.000147373,0.000149986,0.982575722,N,
447,Fenazaquin,120928-09-8,FishRtgill,2,96,5.77E-07,1.82E-06,0.000148117,0.012278947,N,
448,Fenbuconazole,114369-43-6,FishRtgill,2,96,6.50E-08,0.000106215,0.000149784,0.709122184,N,
449,Fluazinam,79622-59-6,FishRtgill,2,96,3.38E-07,5.00E-05,0.000149273,0.335097088,N,
450,Furosemide,54-31-9,FishRtgill,2,96,8.28E-09,0.000142187,0.000149975,0.948073537,A,3
451,Glybenclamide,10238-21-8,FishRtgill,2,96,7.43E-07,9.64E-06,0.000148497,0.064910126,A,5
452,HC Red 3,2871-01-4,FishRtgill,2,96,2.49E-09,0.000148088,0.000149987,0.987340979,N,
453,Hydralazine hydrochloride,304-20-1,FishRtgill,2,96,2.04E-09,0.00014803,0.000149987,0.986954937,B,6
454,Ketoconazole,65277-42-1,FishRtgill,2,96,5.67E-07,2.84E-05,0.000148932,0.190590254,B,6.6
455,Metformin,1115-70-4,FishRtgill,2,96,1.63E-09,0.000148107,0.000149987,0.987460483,B,9.6
456,Metoclopramide,364-62-5,FishRtgill,2,96,1.79E-08,0.000131531,0.00014994,0.877219687,B,9
457,Nitrofurantoin,67-20-9,FishRtgill,2,96,3.00E-09,0.000148103,0.000149987,0.987440158,A,7.3
458,Oxytetracycline hydrochloride,2058-46-0,FishRtgill,2,96,5.80E-09,0.000148108,0.000149987,0.987471184,A,4.5
459,Panthenol,16485-10-2 ,FishRtgill,2,96,2.59E-09,0.000148107,0.000149987,0.987461241,N,
460,Paracetamol,103-90-2,FishRtgill,2,96,1.91E-09,0.000148066,0.000149987,0.987191237,N,
