,Chemical,CAS,Cell.type,FBS,Well,Q_cells,Q_media_free,Q_media,F_free_media,IOC,pKa
2847,Moxifloxacin hydrochloride,186826-86-8,SH-SY5Y,20,96,3.70E-08,0.000147836,0.000149688,0.991497925,A,6
2848,N-acetylpro-cainamide,32795-44-1,SH-SY5Y,20,96,5.14E-08,0.000149576,0.000149826,1.002238337,B,9.2
2849,Quinidine sulfate,50-54-4,SH-SY5Y,20,96,1.39E-06,1.16E-04,0.000147509,0.792367969,B,9.3
2850,Sematilide,101526-83-4,SH-SY5Y,20,96,4.89E-08,0.0001496,0.000149813,1.002486851,B,9.1
2851,Sotalol hydrochloride,959-24-0,SH-SY5Y,20,96,3.84E-08,0.00014988,0.000149906,1.003740425,B,9
2852,Mifepristone,84371-65-3,SH-SY5Y,20,96,3.75E-07,1.23E-06,0.00014179,0.008701422,N,
2853,Perfluorobutanesulfonic_acid,375-73-5,SH-SY5Y,20,96,3.68E-08,0.000145422,0.00014996,0.973537317,A,-2.9
2854,4_2_Fluorotelomer_sulfonic_acid,757124-72-4,SH-SY5Y,20,96,3.66E-08,0.0001415,0.000149958,0.947286791,A,1.4
2855,Perfluorononanoic_acid,375-95-1,SH-SY5Y,20,96,1.83E-07,5.84E-07,0.000149811,0.00391147,A,0.1
2856,Perfluorohexanoic_acid,307-24-4,SH-SY5Y,20,96,2.27E-08,5.42E-06,0.000149973,0.036254002,A,0.1
2857,Perfluorobutanoic_acid,375-22-4,SH-SY5Y,20,96,3.67E-08,0.000142264,0.000149959,0.9524002,A,0.1
2858,Perfluorooctanoic_acid,335-67-1,SH-SY5Y,20,96,2.31E-08,6.41E-06,0.000149972,0.042892934,A,0.1
2859,6_2_Fluorotelomer_sulfonic_acid,27619-97-2,SH-SY5Y,20,96,3.15E-08,6.72E-05,0.000149957,0.449792138,A,1.4
2860,8_2_Fluorotelomer_sulfonic_acid,39108-34-4,SH-SY5Y,20,96,2.28E-08,5.68E-06,0.000149973,0.038042778,A,1.4
2861,Perfluoroundecanoic_acid,2058-94-8,SH-SY5Y,20,96,1.54E-07,6.48E-07,0.000149841,0.004338169,A,0.1
2862,Perfluorooctanesulfonic_acid,1763-23-1,SH-SY5Y,20,96,1.54E-07,6.48E-07,0.000149841,0.004338169,A,-2.9
2863,Perfluoroheptanoic_acid,375-85-9,SH-SY5Y,20,96,2.68E-08,2.50E-05,0.000149965,0.167389596,A,0.1
2864,Perfluoropentanoic_acid,2706-90-3,SH-SY5Y,20,96,3.55E-08,1.21E-04,0.000149956,0.807984127,A,0.1
2865,Perfluorohexanesulfonic_acid,355-46-4,SH-SY5Y,20,96,3.35E-08,9.13E-05,0.000149956,0.611011736,A,-2.9
2866,Perfluorodecanoic_acid,335-76-2,SH-SY5Y,20,96,2.98E-07,4.39E-07,0.000149696,0.002941431,A,0.1
2867,cyclosporine A,59865-13-3,SH-SY5Y,20,96,1.80E-07,5.28E-05,0.000123536,0.429281369,N,
2868,chlorpromazine,50-53-3,SH-SY5Y,20,96,1.48E-05,7.65E-06,0.000134243,0.057239633,B,9.4
2869,PBDE 47,5436-43-1,SH-SY5Y,20,96,1.57E-06,5.65E-08,0.00014395,3.94E-04,N,
2870,PBDE 99,60348-60-9,SH-SY5Y,20,96,1.78E-06,1.94E-08,0.000145231,1.34E-04,N,
2871,PBDE 153,68631-49-2,SH-SY5Y,20,96,1.92E-06,5.42E-09,0.000146305,3.72E-05,N,
2872,amiodarone,1951-25-3,SH-SY5Y,20,96,6.32E-05,2.08E-07,8.56934E-05,2.43E-03,B,9
2873,Azathioprine,446-86-6,SH-SY5Y,20,96,3.70E-08,0.000148164,0.00014835,1.002652934,A,8.2
2874,Benzocaine,94-09-7,SH-SY5Y,20,96,6.28E-08,0.000122555,0.000134607,0.914027016,N,
2875,Butylated hydroxyanisole,25013-16-5,SH-SY5Y,20,96,2.38151E-07,2.28502E-05,0.000127877,0.179388945,N,
2876,Cetirizine dihydrochloride,83881-52-1,SH-SY5Y,20,96,3.69E-08,0.000149299,0.000149953,0.999530617,A,4.7
2877,Cyclamate,139-05-9,SH-SY5Y,20,96,3.71E-08,0.00014996,0.000149963,1.003896591,B,17.6
2878,Cyclophosphamide,6055-19-2,SH-SY5Y,20,96,3.86E-08,0.000145389,0.00014617,0.998549143,B,6.1
2879,Cypermethrin,67375-30-8,SH-SY5Y,20,96,1.47E-06,8.25E-08,0.000143432,5.77E-04,N,
2880,DEET,134-62-3,SH-SY5Y,20,96,8.63E-08,1.07E-04,0.000129682,0.825481961,N,
2881,Dexamethasone,50-02-2,SH-SY5Y,20,96,6.64E-08,0.000120029,0.00013371,0.901191512,N,
2882,Digoxin,20830-75-5,SH-SY5Y,20,96,4.33E-08,0.000138889,0.000142014,0.981824932,N,
2883,Fenazaquin,120928-09-8,SH-SY5Y,20,96,7.27E-07,5.44E-07,0.000141357,0.003864529,N,
2884,Fenbuconazole,114369-43-6,SH-SY5Y,20,96,2.20E-07,3.24E-05,0.000125624,0.259022637,N,
2885,Fluazinam,79622-59-6,SH-SY5Y,20,96,2.66E-07,6.57E-06,0.000136182,0.048411384,N,
2886,Furosemide,54-31-9,SH-SY5Y,20,96,3.63E-08,0.000134198,0.000149956,0.898416352,A,3
2887,Glybenclamide,10238-21-8,SH-SY5Y,20,96,3.23E-08,1.67E-06,0.000149924,0.011159392,A,5
2888,HC Red 3,2871-01-4,SH-SY5Y,20,96,3.70E-08,0.000147817,0.000148025,1.002502993,N,
2889,Hydralazine hydrochloride,304-20-1,SH-SY5Y,20,96,3.87E-08,0.00014514,0.000145986,0.998089327,B,6
2890,Ketoconazole,65277-42-1,SH-SY5Y,20,96,4.08E-07,3.42E-06,0.00014013,0.024476679,B,6.6
2891,Metformin,1115-70-4,SH-SY5Y,20,96,3.70E-08,0.000149958,0.00014996,1.003904573,B,9.6
2892,Metoclopramide,364-62-5,SH-SY5Y,20,96,4.31E-07,1.39E-04,0.000148407,0.941954217,B,9
2893,Nitrofurantoin,67-20-9,SH-SY5Y,20,96,3.68E-08,0.000149526,0.000149566,1.003643055,A,7.3
2894,Oxytetracycline hydrochloride,2058-46-0,SH-SY5Y,20,96,3.68E-08,0.00014996,0.000149963,1.003897602,A,4.5
2895,Panthenol,16485-10-2 ,SH-SY5Y,20,96,3.68E-08,0.000149431,0.000149448,1.003798496,N,
2896,Paracetamol,103-90-2,SH-SY5Y,20,96,3.75E-08,0.000146545,0.000147008,1.000752536,N,
2897,Topiramate,97240-79-4,SH-SY5Y,20,96,3.68E-08,0.000149692,0.000149697,1.003879421,A,9.2
2898,Trimellitic anhydride,552-30-7,SH-SY5Y,20,96,3.68E-08,0.000145841,0.000149959,0.976348624,A,3.3
2899,Verapamil hydrochloride,152-11-4,SH-SY5Y,20,96,4.36E-06,1.98E-05,0.000144437,0.137922605,B,9.2
2900,Warfarin,129-06-6,SH-SY5Y,20,96,1.19E-07,8.65E-05,0.000125627,0.69115041,N,
2901,Caffeine,58-08-2,HEK293H,20,96,5.27E-08,0.000148321,0.000148449,1.003048724,N,
2902,Lamotrigine,84057-84-1,HEK293H,20,96,6.14E-07,8.46E-05,0.00012636,0.672055828,B,6.6
2903,Diclofenac,15307-79-6,HEK293H,20,96,6.11E-08,0.000149874,0.000149938,1.00348969,B,17.6
2904,"2,4-Dichlorophenoxyacetic",94-75-7,HEK293H,20,96,9.02E-08,8.21E-05,0.000149898,0.549870884,A,2.7
2905,(S)-Naproxen,22204-53-1,HEK293H,20,96,1.05E-07,4.86E-05,0.00014985,0.325599324,A,4.4
2906,Ibuprofen,15687-27-1,HEK293H,20,96,1.26E-07,1.62E-05,0.000149638,0.108453046,A,5.4
2907,Torasemide,56211-40-6,HEK293H,20,96,1.09E-07,3.45E-05,0.000149869,0.230791787,A,4
2908,Warfarin,81-81-2,HEK293H,20,96,8.63E-08,9.21E-05,0.00014986,0.616902939,A,4.5
2909,di-n-butylphthalate,84-74-2,HEK293H,20,96,1.28E-06,1.65E-06,0.000141304,0.01170014,N,
2910,hexachlorophene,70-30-4,HEK293H,20,96,7.91E-06,8.92E-08,0.000140997,6.35E-04,A,6.2
2911,hexamethylenetetramine,100-97-0,HEK293H,20,96,4.82E-08,0.000140763,0.000140769,1.003871452,B,6.4
2912,Malathion,121-75-5,HEK293H,20,96,4.18E-07,9.49E-05,0.000126827,0.751029015,N,
2913,pentachlorophenol,87-86-5,HEK293H,20,96,2.35E-07,1.32E-06,0.000149715,0.008849317,A,5
2914,"2,2,2-trichloroethanol",115-20-8,HEK293H,20,96,1.00E-07,0.000125894,0.00013009,0.971529898,N,
2915,diethylphthalate,84-66-2,HEK293H,20,96,4.68E-07,8.92E-05,0.000125708,0.71196546,N,
2916,4-chlorophenol,106-48-9,HEK293H,20,96,4.36E-07,9.26E-05,0.000126186,0.736795306,N,
2917,permethrin,52645-53-1,HEK293H,20,96,6.44E-06,1.00E-07,0.000138253,0.000729322,N,
2918,Aniline,62-53-3,HEK293H,20,96,6.77E-08,0.000142089,0.000143409,0.994668488,N,
2919,4-fluoroaniline,371-40-4,HEK293H,20,96,8.04E-08,0.000137977,0.000140346,0.986966426,N,
2920,"2,4,6-trichlorophenol",88-06-2,HEK293H,20,96,3.86E-07,1.65E-05,0.000144875,0.114648247,A,6.8
2921,Allyl alcohol,107-18-6,HEK293H,20,96,5.12E-08,0.000139904,0.000140121,1.002358012,N,
2922,N-methylaniline,100-61-8,HEK293H,20,96,1.38E-07,0.000121773,0.000129096,0.946971232,N,
2923,"3,4-dichloroaniline",95-76-1,HEK293H,20,96,6.40E-07,7.01E-05,0.000123247,0.570648432,N,
2924,4-decylaniline,37529-30-9,HEK293H,20,96,5.93E-06,1.41E-07,0.000138153,0.001023937,N,
2925,naphthalene,91-20-3,HEK293H,20,96,9.17E-07,2.49E-05,0.000109892,0.227230992,N,
2926,"1,2,4-trichlorobenzene",120-82-1,HEK293H,20,96,5.37E-07,2.93E-06,5.80631E-05,0.050740255,N,
2927,"1,2-dichlorobenzene",95-50-1,HEK293H,20,96,2.75E-07,5.52E-06,3.14984E-05,0.175780755,N,
2928,dichloromethane,75-09-2,HEK293H,20,96,7.28E-09,1.12563E-05,1.15034E-05,0.982349427,N,
2929,tetrachloroethylene,127-18-4,HEK293H,20,96,1.07E-07,2.29E-06,1.23351E-05,0.186778431,N,
2930,"2,3-dimethyl-1,3-butadiene",513-81-5,HEK293H,20,96,1.87E-09,8.63E-08,2.54E-07,0.341718023,N,
2931,Eugenol F,97-53-0,HEK293H,20,96,3.67E-07,1.01E-04,0.00012788,0.790621879,N,
2932,Methyl-antranilate,134-20-3,HEK293H,20,96,2.03E-07,0.000121619,0.000134183,0.909918026,N,
2933,Lilyfore,285977-85-7,HEK293H,20,96,1.02E-06,3.17E-05,0.000125055,0.254308513,N,
2934,Damascone beta,23726-91-2,HEK293H,20,96,1.25E-06,3.39E-06,0.000137014,0.024828186,N,
2935,Veloutone,14595-54-1,HEK293H,20,96,2.73E-06,7.35E-07,0.000139299,0.005298327,N,
2936,Verdox,82356-51-2,HEK293H,20,96,6.29009E-06,1.10281E-07,0.000137952,0.000802543,N,
2937,Nirvanol,1506-02-1,HEK293H,20,96,3.98676E-06,4.02618E-07,0.000138494,0.002918496,N,
2938,Cetalox,3738-00-9,HEK293H,20,96,3.00E-06,6.10E-07,0.000135928,0.00450852,N,
2939,Tonalide,21145-77-7,HEK293H,20,96,3.99E-06,4.03E-07,0.000138494,0.002918496,N,
2940,"2,4-Dinitrophenol",51-28-5,HEK293H,20,96,5.65E-08,0.000143101,0.000149932,0.958172353,A,4.1
2941,Aldrin,309-00-2,HEK293H,20,96,6.42E-06,1.00E-07,0.000137859,0.000729322,N,
2942,Azinphos-methyl,86-50-0,HEK293H,20,96,6.85E-07,6.55E-05,0.000123193,0.533919875,N,
2943,Chlorpyrifos,2921-88-2,HEK293H,20,96,1.94E-06,1.10E-06,0.000140208,0.007897835,N,
2944,"DDD-p,p'",50-29-3,HEK293H,20,96,7.40E-06,4.43E-08,0.000138601,3.21E-04,N,
2945,"DDT-o,p'",789-02-6,HEK293H,20,96,6.60E-06,8.94E-08,0.00013829,6.49E-04,N,
2946,"DDT-p,p'",72-54-8,HEK293H,20,96,5.33E-06,2.02E-07,0.000138151,0.001466675,N,
2947,Diazinon,333-41-5,HEK293H,20,96,1.22E-06,1.02E-05,0.000132622,0.07698005,N,
2948,Dicofol,115-32-2,HEK293H,20,96,2.08E-06,1.03E-06,0.000140045,0.007351781,N,
2949,Dieldrin,60-57-1,HEK293H,20,96,2.31E-06,9.05E-07,0.000139752,0.006503656,N,
2950,Disulfoton,298-04-4,HEK293H,20,96,1.25E-06,6.38E-06,0.00013543,0.04728531,N,
2951,Endosulfan I,115-29-7,HEK293H,20,96,1.23E-06,9.73E-06,0.000132893,0.073540874,N,
2952,Endrin,72-20-8,HEK293H,20,96,3.16E-06,5.99E-07,0.000138987,0.004325509,N,
2953,Ethion,563-12-2,HEK293H,20,96,2.19E-06,9.64E-07,0.000139902,0.00691824,N,
2954,Heptachlor,76-44-8,HEK293H,20,96,5.26E-06,2.09E-07,0.000138127,0.001518687,N,
2955,Heptachlor epoxide B,1024-57-3,HEK293H,20,96,1.99E-06,1.08E-06,0.000140159,0.007712633,N,
2956,Lindane,58-89-9,HEK293H,20,96,1.20E-06,1.23E-05,0.00013101,0.094344232,N,
2957,"Methoxychlor-o,p'",72-43-5,HEK293H,20,96,2.22E-06,9.52E-07,0.000139874,0.006833824,N,
2958,Parathion,56-38-2,HEK293H,20,96,1.23E-06,9.74E-06,0.000132909,0.073540874,N,
2959,Trifluralin,1582-09-8,HEK293H,20,96,2.90E-06,6.78E-07,0.000139144,0.004891678,N,
2960,Cisapride,81098-60-4,HEK293H,20,96,2.59E-06,4.64E-05,0.000133581,0.348668052,B,7.8
2961,Citalopram hydrobromide,59729-33-8,HEK293H,20,96,9.93E-07,3.40E-05,0.000124665,0.273502363,N,
2962,Dofetilide,115256-11-6,HEK293H,20,96,4.07E-07,1.41E-04,0.000147005,0.966086922,B,8.4
2963,Moxifloxacin hydrochloride,186826-86-8,HEK293H,20,96,5.39E-08,0.00014782,0.000149671,0.991497925,A,6
2964,N-acetylpro-cainamide,32795-44-1,HEK293H,20,96,8.20E-08,0.000149545,0.000149795,1.002238337,B,9.2
2965,Quinidine sulfate,50-54-4,HEK293H,20,96,2.89E-06,1.15E-04,0.000146016,0.792367969,B,9.3
2966,Sematilide,101526-83-4,HEK293H,20,96,7.68E-08,0.000149572,0.000149785,1.002486851,B,9.1
2967,Sotalol hydrochloride,959-24-0,HEK293H,20,96,5.46E-08,0.000149864,0.00014989,1.003740425,B,9
2968,Mifepristone,84371-65-3,HEK293H,20,96,1.77E-06,1.22E-06,0.000140472,0.008701422,N,
2969,Perfluorobutanesulfonic_acid,375-73-5,HEK293H,20,96,5.48E-08,0.000145405,0.000149942,0.973537317,A,-2.9
2970,4_2_Fluorotelomer_sulfonic_acid,757124-72-4,HEK293H,20,96,5.75E-08,0.00014148,0.000149938,0.947286791,A,1.4
2971,Perfluorononanoic_acid,375-95-1,HEK293H,20,96,9.03E-07,5.81E-07,0.000149092,0.00391147,A,0.1
2972,Perfluorohexanoic_acid,307-24-4,HEK293H,20,96,1.08E-07,5.41E-06,0.000149888,0.036254002,A,0.1
2973,Perfluorobutanoic_acid,375-22-4,HEK293H,20,96,5.70E-08,0.000142245,0.000149938,0.9524002,A,0.1
2974,Perfluorooctanoic_acid,335-67-1,HEK293H,20,96,1.09E-07,6.40E-06,0.000149887,0.042892934,A,0.1
2975,6_2_Fluorotelomer_sulfonic_acid,27619-97-2,HEK293H,20,96,9.69E-08,6.72E-05,0.000149892,0.449792138,A,1.4
2976,8_2_Fluorotelomer_sulfonic_acid,39108-34-4,HEK293H,20,96,1.08E-07,5.68E-06,0.000149887,0.038042778,A,1.4
2977,Perfluoroundecanoic_acid,2058-94-8,HEK293H,20,96,7.57E-07,6.45E-07,0.000149238,0.004338169,A,0.1
2978,Perfluorooctanesulfonic_acid,1763-23-1,HEK293H,20,96,7.57E-07,6.45E-07,0.000149238,0.004338169,A,-2.9
2979,Perfluoroheptanoic_acid,375-85-9,HEK293H,20,96,1.11E-07,2.50E-05,0.000149881,0.167389596,A,0.1
2980,Perfluoropentanoic_acid,2706-90-3,HEK293H,20,96,7.03E-08,1.21E-04,0.000149921,0.807984127,A,0.1
2981,Perfluorohexanesulfonic_acid,355-46-4,HEK293H,20,96,8.58E-08,9.12E-05,0.000149903,0.611011736,A,-2.9
2982,Perfluorodecanoic_acid,335-76-2,HEK293H,20,96,1.46E-06,4.35E-07,0.00014853,0.002941431,A,0.1
2983,cyclosporine A,59865-13-3,HEK293H,20,96,8.09E-07,5.26E-05,0.000123017,0.429281369,N,
2984,chlorpromazine,50-53-3,HEK293H,20,96,2.81E-05,6.90E-06,0.000120958,0.057239633,B,9.4
2985,PBDE 47,5436-43-1,HEK293H,20,96,7.19E-06,5.44E-08,0.0001385,3.94E-04,N,
2986,PBDE 99,60348-60-9,HEK293H,20,96,8.09E-06,1.86E-08,0.00013904,1.34E-04,N,
2987,PBDE 153,68631-49-2,HEK293H,20,96,8.71E-06,5.17E-09,0.000139589,3.72E-05,N,
2988,amiodarone,1951-25-3,HEK293H,20,96,9.12E-05,1.41E-07,5.80905E-05,2.43E-03,B,9
2989,Azathioprine,446-86-6,HEK293H,20,96,5.33E-08,0.000148148,0.000148334,1.002652934,A,8.2
2990,Benzocaine,94-09-7,HEK293H,20,96,1.97E-07,0.000122446,0.000134487,0.914027016,N,
2991,Butylated hydroxyanisole,25013-16-5,HEK293H,20,96,1.10541E-06,2.27179E-05,0.000127136,0.179388945,N,
2992,Cetirizine dihydrochloride,83881-52-1,HEK293H,20,96,5.19E-08,0.000149284,0.000149938,0.999530617,A,4.7
2993,Cyclamate,139-05-9,HEK293H,20,96,5.17E-08,0.000149945,0.000149948,1.003896591,B,17.6
2994,Cyclophosphamide,6055-19-2,HEK293H,20,96,6.20E-08,0.000145366,0.000146147,0.998549143,B,6.1
2995,Cypermethrin,67375-30-8,HEK293H,20,96,6.75E-06,7.95E-08,0.000138336,5.77E-04,N,
2996,DEET,134-62-3,HEK293H,20,96,3.21E-07,1.06E-04,0.000129479,0.825481961,N,
2997,Dexamethasone,50-02-2,HEK293H,20,96,2.16E-07,0.000119909,0.000133577,0.901191512,N,
2998,Digoxin,20830-75-5,HEK293H,20,96,9.08E-08,0.000138845,0.000141969,0.981824932,N,
2999,Fenazaquin,120928-09-8,HEK293H,20,96,3.40E-06,5.34E-07,0.000138829,0.003864529,N,
3000,Fenbuconazole,114369-43-6,HEK293H,20,96,1.01E-06,3.22E-05,0.000124961,0.259022637,N,
3001,Fluazinam,79622-59-6,HEK293H,20,96,1.25E-06,6.52E-06,0.000135286,0.048411384,N,
3002,Furosemide,54-31-9,HEK293H,20,96,6.22E-08,0.000134175,0.00014993,0.898416352,A,3
3003,Glybenclamide,10238-21-8,HEK293H,20,96,1.58E-07,1.67E-06,0.000149798,0.011159392,A,5
3004,HC Red 3,2871-01-4,HEK293H,20,96,5.38E-08,0.0001478,0.000148008,1.002502993,N,
3005,Hydralazine hydrochloride,304-20-1,HEK293H,20,96,6.27E-08,0.000145116,0.000145963,0.998089327,B,6
3006,Ketoconazole,65277-42-1,HEK293H,20,96,1.50E-06,3.39E-06,0.000139107,0.024476679,B,6.6
3007,Metformin,1115-70-4,HEK293H,20,96,5.15E-08,0.000149944,0.000149945,1.003904573,B,9.6
3008,Metoclopramide,364-62-5,HEK293H,20,96,8.88E-07,1.39E-04,0.000147952,0.941954217,B,9
3009,Nitrofurantoin,67-20-9,HEK293H,20,96,5.15E-08,0.000149511,0.000149551,1.003643055,A,7.3
3010,Oxytetracycline hydrochloride,2058-46-0,HEK293H,20,96,5.12E-08,0.000149946,0.000149948,1.003897602,A,4.5
3011,Panthenol,16485-10-2 ,HEK293H,20,96,5.13E-08,0.000149416,0.000149433,1.003798496,N,
3012,Paracetamol,103-90-2,HEK293H,20,96,5.71E-08,0.000146526,0.000146989,1.000752536,N,
3013,Topiramate,97240-79-4,HEK293H,20,96,5.12E-08,0.000149677,0.000149682,1.003879421,A,9.2
3014,Trimellitic anhydride,552-30-7,HEK293H,20,96,5.45E-08,0.000145824,0.000149941,0.976348624,A,3.3
3015,Verapamil hydrochloride,152-11-4,HEK293H,20,96,8.96E-06,1.92E-05,0.000139879,0.137922605,B,9.2
3016,Warfarin,129-06-6,HEK293H,20,96,4.94E-07,8.63E-05,0.000125313,0.69115041,N,
3017,Caffeine,58-08-2,Rat cerebellar granule cell,2,384,1.57E-08,3.90E-05,3.91E-05,1.000304038,N,
3018,Lamotrigine,84057-84-1,Rat cerebellar granule cell,2,384,3.79E-06,2.14E-05,2.25E-05,0.953473213,B,6.6
3019,Diclofenac,15307-79-6,Rat cerebellar granule cell,2,384,4.32E-08,4.00E-05,4.00E-05,1.000347876,B,17.6
3020,"2,4-Dichlorophenoxyacetic",94-75-7,Rat cerebellar granule cell,2,384,1.01E-06,3.60E-05,3.90E-05,0.92433327,A,2.7
3021,(S)-Naproxen,22204-53-1,Rat cerebellar granule cell,2,384,2.10E-06,3.13E-05,3.78E-05,0.828413973,A,4.4
3022,Ibuprofen,15687-27-1,Rat cerebellar granule cell,2,384,5.01E-06,1.88E-05,3.43E-05,0.548829947,A,5.4
3023,Torasemide,56211-40-6,Rat cerebellar granule cell,2,384,2.89E-06,2.78E-05,3.71E-05,0.750023823,A,4
3024,Warfarin,81-81-2,Rat cerebellar granule cell,2,384,8.06E-07,3.68E-05,3.91E-05,0.941530881,A,4.5
3025,di-n-butylphthalate,84-74-2,Rat cerebellar granule cell,2,384,2.12E-05,9.38E-07,8.86E-06,0.105854763,N,
3026,hexachlorophene,70-30-4,Rat cerebellar granule cell,2,384,3.76E-05,1.28E-08,2.02E-06,6.32E-03,A,6.2
3027,hexamethylenetetramine,100-97-0,Rat cerebellar granule cell,2,384,1.08E-09,3.68E-05,3.68E-05,1.000385801,B,6.4
3028,Malathion,121-75-5,Rat cerebellar granule cell,2,384,2.72E-06,2.33E-05,2.41E-05,0.967913055,N,
3029,pentachlorophenol,87-86-5,Rat cerebellar granule cell,2,384,1.38E-05,2.13E-06,2.60E-05,0.081965148,A,5
3030,"2,2,2-trichloroethanol",115-20-8,Rat cerebellar granule cell,2,384,4.01E-07,3.09E-05,3.10E-05,0.997078122,N,
3031,diethylphthalate,84-66-2,Rat cerebellar granule cell,2,384,3.11E-06,2.21E-05,2.30E-05,0.961116816,N,
3032,4-chlorophenol,106-48-9,Rat cerebellar granule cell,2,384,2.86E-06,2.28E-05,2.36E-05,0.965509205,N,
3033,permethrin,52645-53-1,Rat cerebellar granule cell,2,384,3.51E-05,1.87E-08,2.58E-06,0.007245657,N,
3034,Aniline,62-53-3,Rat cerebellar granule cell,2,384,1.40E-07,3.63E-05,3.63E-05,0.999464278,N,
3035,4-fluoroaniline,371-40-4,Rat cerebellar granule cell,2,384,2.40E-07,3.48E-05,3.48E-05,0.998681172,N,
3036,"2,4,6-trichlorophenol",88-06-2,Rat cerebellar granule cell,2,384,8.94E-06,1.28E-05,2.26E-05,0.564259849,A,6.8
3037,Allyl alcohol,107-18-6,Rat cerebellar granule cell,2,384,2.54E-08,3.62E-05,3.62E-05,1.000235302,N,
3038,N-methylaniline,100-61-8,Rat cerebellar granule cell,2,384,6.73E-07,2.96E-05,2.98E-05,0.994431355,N,
3039,"3,4-dichloroaniline",95-76-1,Rat cerebellar granule cell,2,384,4.59E-06,1.81E-05,1.95E-05,0.930025578,N,
3040,4-decylaniline,37529-30-9,Rat cerebellar granule cell,2,384,3.45E-05,2.80E-08,2.76E-06,0.01014587,N,
3041,naphthalene,91-20-3,Rat cerebellar granule cell,2,384,7.96E-06,7.55E-06,1.01E-05,0.746223652,N,
3042,"1,2,4-trichlorobenzene",120-82-1,Rat cerebellar granule cell,2,384,4.21E-06,7.96E-07,2.29E-06,0.348332316,N,
3043,"1,2-dichlorobenzene",95-50-1,Rat cerebellar granule cell,2,384,1.82E-06,1.27E-06,1.87E-06,0.680785945,N,
3044,dichloromethane,75-09-2,Rat cerebellar granule cell,2,384,2.07E-08,2.38E-06,2.38E-06,0.998206451,N,
3045,tetrachloroethylene,127-18-4,Rat cerebellar granule cell,2,384,6.61E-07,4.96E-07,7.13E-07,0.696672964,N,
3046,"2,3-dimethyl-1,3-butadiene",513-81-5,Rat cerebellar granule cell,2,384,1.11E-08,1.80E-08,2.15E-08,0.838476732,N,
3047,Eugenol F,97-53-0,Rat cerebellar granule cell,2,384,2.32E-06,2.46E-05,2.52E-05,0.974200527,N,
3048,Methyl-antranilate,134-20-3,Rat cerebellar granule cell,2,384,1.13E-06,2.96E-05,2.99E-05,0.99019704,N,
3049,Lilyfore,285977-85-7,Rat cerebellar granule cell,2,384,9.17E-06,1.00E-05,1.30E-05,0.77326174,N,
3050,Damascone beta,23726-91-2,Rat cerebellar granule cell,2,384,1.84E-05,1.72E-06,8.48E-06,0.202935234,N,
3051,Veloutone,14595-54-1,Rat cerebellar granule cell,2,384,2.82E-05,2.61E-07,5.15E-06,0.050571755,N,
3052,Verdox,82356-51-2,Rat cerebellar granule cell,2,384,3.48672E-05,2.0867E-08,2.61992E-06,0.00796788,N,
3053,Nirvanol,1506-02-1,Rat cerebellar granule cell,2,384,3.13929E-05,1.0861E-07,3.82069E-06,0.028437992,N,
3054,Cetalox,3738-00-9,Rat cerebellar granule cell,2,384,2.82E-05,1.97E-07,4.54E-06,0.043327129,N,
3055,Tonalide,21145-77-7,Rat cerebellar granule cell,2,384,3.14E-05,1.09E-07,3.82E-06,0.028437992,N,
3056,"2,4-Dinitrophenol",51-28-5,Rat cerebellar granule cell,2,384,7.77E-08,3.97E-05,3.99E-05,0.995653616,A,4.1
3057,Aldrin,309-00-2,Rat cerebellar granule cell,2,384,3.50E-05,1.86E-08,2.57E-06,0.007245657,N,
3058,Azinphos-methyl,86-50-0,Rat cerebellar granule cell,2,384,5.02E-06,1.72E-05,1.88E-05,0.91971443,N,
3059,Chlorpyrifos,2921-88-2,Rat cerebellar granule cell,2,384,2.51E-05,4.91E-07,6.65E-06,0.073737078,N,
3060,"DDD-p,p'",50-29-3,Rat cerebellar granule cell,2,384,3.61E-05,7.37E-09,2.30E-06,0.003201257,N,
3061,"DDT-o,p'",789-02-6,Rat cerebellar granule cell,2,384,3.53E-05,1.63E-08,2.53E-06,0.006455554,N,
3062,"DDT-p,p'",72-54-8,Rat cerebellar granule cell,2,384,3.37E-05,4.36E-08,3.01E-06,0.014475667,N,
3063,Diazinon,333-41-5,Rat cerebellar granule cell,2,384,1.47E-05,4.24E-06,9.34E-06,0.454744329,N,
3064,Dicofol,115-32-2,Rat cerebellar granule cell,2,384,2.57E-05,4.37E-07,6.34E-06,0.068955307,N,
3065,Dieldrin,60-57-1,Rat cerebellar granule cell,2,384,2.67E-05,3.59E-07,5.85E-06,0.061440283,N,
3066,Disulfoton,298-04-4,Rat cerebellar granule cell,2,384,1.67E-05,2.94E-06,8.86E-06,0.331694573,N,
3067,Endosulfan I,115-29-7,Rat cerebellar granule cell,2,384,1.49E-05,4.10E-06,9.27E-06,0.44251938,N,
3068,Endrin,72-20-8,Rat cerebellar granule cell,2,384,2.95E-05,1.92E-07,4.61E-06,0.041634285,N,
3069,Ethion,563-12-2,Rat cerebellar granule cell,2,384,2.62E-05,3.96E-07,6.09E-06,0.065127306,N,
3070,Heptachlor,76-44-8,Rat cerebellar granule cell,2,384,3.36E-05,4.56E-08,3.04E-06,0.014982094,N,
3071,Heptachlor epoxide B,1024-57-3,Rat cerebellar granule cell,2,384,2.53E-05,4.72E-07,6.55E-06,0.072120204,N,
