"","Chemical","CAS","Cell.type","FBS","Well","Q_cells","Q_media_free","Q_media","F_free_media"
"236","Methyl-antranilate","134-20-3","FishRtgut",2,96,1.64483e-08,0.00014832,0.000149459,0.988802
"237","Lilyfore","285977-85-7","FishRtgut",2,96,1.4482e-07,0.000115253,0.000141366,0.768355
"238","Damascone beta","23726-91-2","FishRtgut",2,96,4.51308e-07,3.07196e-05,0.000125663,0.204797
"239","Veloutone","14595-54-1","FishRtgut",2,96,1.01067e-06,6.39751e-06,0.000104109,0.0426501
"240","Verdox","82356-51-2","FishRtgut",2,96,2.55869e-06,9.53169e-07,5.61851e-05,0.00635446
"241","Nirvanol","1506-02-1","FishRtgut",2,96,1.53222e-06,3.51829e-06,8.54115e-05,0.0234553
"242","Cetalox","3738-00-9","FishRtgut",2,96,1.14518e-06,5.42746e-06,9.855e-05,0.0361831
"243","Tonalide","21145-77-7","FishRtgut",2,96,1.53222e-06,3.51829e-06,8.54115e-05,0.0234553
"244","Caffeine","8/2/1958","FishRtgut",2,96,9.57607e-09,0.000149975,0.000149984,0.999831
"245","Lamotrigine","84057-84-1","FishRtgut",2,96,4.48639e-08,0.000141567,0.00014762,0.943782
"246","Diclofenac","15307-79-6","FishRtgut",2,96,2.12394e-09,0.000149899,0.00014996,0.999329
"247","2,4-Dichlorophenoxyacetic","94-75-7","FishRtgut",2,96,6.94143e-10,0.000135738,0.000146173,0.904923
"248","(S)-Naproxen","22204-53-1","FishRtgut",2,96,1.72748e-09,0.000119293,0.000142314,0.795285
"249","Ibuprofen","15687-27-1","FishRtgut",2,96,1.61032e-09,7.58276e-05,0.000133314,0.505518
"250","Torasemide","56211-40-6","FishRtgut",2,96,3.27412e-08,0.000106483,0.000139482,0.709889
"251","Warfarin","81-81-2","FishRtgut",2,96,3.65712e-09,0.000138819,0.000146936,0.925458
"252","di-n-butylphthalate","84-74-2","FishRtgut",2,96,5.00785e-07,1.5863e-05,0.000124584,0.105754
"253","hexachlorophene","70-30-4","FishRtgut",2,96,2.0759e-08,1.11208e-07,2.85524e-05,0.000741386
"254","hexamethylenetetramine","100-97-0","FishRtgut",2,96,9.49568e-09,0.000149786,0.000149787,0.998575
"255","Malathion","121-75-5","FishRtgut",2,96,3.05834e-08,0.000144803,0.000148475,0.965355
"256","pentachlorophenol","87-86-5","FishRtgut",2,96,1.46972e-09,8.01249e-06,0.000110685,0.0534166
"257","2,2,2-trichloroethanol","115-20-8","FishRtgut",2,96,1.18501e-08,0.000149191,0.000149556,0.994608
"258","diethylphthalate","84-66-2","FishRtgut",2,96,3.47906e-08,0.000143741,0.000148189,0.958274
"259","4-chlorophenol","106-48-9","FishRtgut",2,96,3.2074e-08,0.00014442,0.000148366,0.962801
"260","permethrin","52645-53-1","FishRtgut",2,96,2.62414e-06,8.65623e-07,5.47552e-05,0.00577082
"261","Aniline","62-53-3","FishRtgut",2,96,1.02002e-08,0.000149801,0.000149902,0.998676
"262","4-fluoroaniline","371-40-4","FishRtgut",2,96,1.07552e-08,0.000149643,0.00014983,0.997619
"263","2,4,6-trichlorophenol","6/2/1988","FishRtgut",2,96,2.80151e-07,7.89339e-05,0.000133739,0.526226
"264","Allyl alcohol","107-18-6","FishRtgut",2,96,9.61987e-09,0.000149801,0.000149817,0.998673
"265","N-methylaniline","100-61-8","FishRtgut",2,96,1.3637e-08,0.000148797,0.000149458,0.991981
"266","3,4-dichloroaniline","95-76-1","FishRtgut",2,96,5.36935e-08,0.000138931,0.00014694,0.926209
"267","4-decylaniline","37529-30-9","FishRtgut",2,96,2.38708e-06,1.21966e-06,6.03086e-05,0.00813107
"268","naphthalene","91-20-3","FishRtgut",2,96,1.58482e-07,0.000110084,0.000139042,0.733891
"269","1,2,4-trichlorobenzene","120-82-1","FishRtgut",2,96,3.18211e-07,4.42015e-05,0.000108951,0.294677
"270","1,2-dichlorobenzene","95-50-1","FishRtgut",2,96,1.5704e-07,8.09932e-05,0.000110437,0.539955
"271","dichloromethane","9/2/1975","FishRtgut",2,96,9.01737e-09,0.000121643,0.000121838,0.810954
"272","tetrachloroethylene","127-18-4","FishRtgut",2,96,1.07588e-07,5.9454e-05,7.95128e-05,0.39636
"273","2,3-dimethyl-1,3-butadiene","513-81-5","FishRtgut",2,96,3.90483e-09,4.54163e-06,5.21566e-06,0.0302775
"274","cyclosporine A","59865-13-3","FishRtgut",2,96,8.17997e-08,0.000131713,0.000145171,0.878088
"275","chlorpromazine","50-53-3","FishRtgut",2,96,1.16125e-06,5.3724e-06,9.846e-05,0.035816
"276","PBDE 47","5436-43-1","FishRtgut",2,96,3.00208e-06,4.65486e-07,4.74602e-05,0.00310324
"277","PBDE 99","60348-60-9","FishRtgut",2,96,3.53344e-06,1.57656e-07,4.11518e-05,0.00105104
"278","PBDE 153","68631-49-2","FishRtgut",2,96,4.02939e-06,4.33653e-08,4.01618e-05,0.000289102
"279","amiodarone","1951-25-3","FishRtgut",2,96,3.75841e-06,9.09106e-08,4.00981e-05,0.000606071
"280","PFBS","375-73-5","FishRtgut",2,96,1.23565e-08,0.000149304,0.000149749,0.99536
"281","4:2 FTS","757124-72-4","FishRtgut",2,96,1.47477e-08,0.000148707,0.000149554,0.99138
"282","PFNA","375-95-1","FishRtgut",2,96,2.04322e-06,1.91516e-06,6.95032e-05,0.0127677
"283","PFHxA","307-24-4","FishRtgut",2,96,4.32404e-07,3.64728e-05,0.000126577,0.243152
"284","PFBA","375-22-4","FishRtgut",2,96,1.4275e-08,0.000148779,0.000149546,0.991861
"285","PFOA","335-67-1","FishRtgut",2,96,4.148e-07,4.13282e-05,0.000127104,0.275521
"286","6:2 FTS","27619-97-2","FishRtgut",2,96,8.95994e-08,0.000129599,0.000144596,0.863993
"287","8:2 FTS","39108-34-4","FishRtgut",2,96,4.27598e-07,3.7826e-05,0.000126736,0.252173
"288","PFUnDA","2058-94-8","FishRtgut",2,96,1.05511e-11,2.48657e-06,7.21104e-05,0.0165771
"289","PFOS","1763-23-1","FishRtgut",2,96,1.03984e-11,2.48657e-06,7.21104e-05,0.0165771
"290","PFHpA","375-85-9","FishRtgut",2,96,2.27264e-07,9.30062e-05,0.000136371,0.620042
"291","PFPeA","2706-90-3","FishRtgut",2,96,2.87156e-08,0.000145137,0.000148469,0.967578
"292","PFHxS","355-46-4","FishRtgut",2,96,5.56589e-08,0.000138397,0.000146782,0.922644
"293","PFDA","335-76-2","FishRtgut",2,96,4.97953e-12,1.13473e-06,5.28879e-05,0.0075649
"294","Azathioprine","446-86-6","FishRtgut",2,96,9.61118e-09,0.000149967,0.00014998,0.999778
"295","Benzocaine","94-09-7","FishRtgut",2,96,1.61316e-08,0.000148398,0.000149482,0.98932
"296","Butylated hydroxyanisole","25013-16-5","FishRtgut",2,96,1.93787e-07,0.000102274,0.00013854,0.681826
"297","Cetirizine dihydrochloride","83881-52-1","FishRtgut",2,96,9.95635e-09,0.000149887,0.000149951,0.999249
"298","Cyclamate","139-05-9","FishRtgut",2,96,9.52577e-09,0.000149986,0.000149988,0.999905
"299","Cyclophosphamide","6055-19-2","FishRtgut",2,96,9.93563e-09,0.000149892,0.000149953,0.999281
"300","Cypermethrin","67375-30-8","FishRtgut",2,96,2.77534e-06,6.83648e-07,5.15908e-05,0.00455765
"301","DEET","134-62-3","FishRtgut",2,96,2.34449e-08,0.000146589,0.000148965,0.977263
"302","Dexamethasone","50-02-2","FishRtgut",2,96,1.71274e-08,0.000148154,0.000149411,0.987692
"303","Digoxin","20830-75-5","FishRtgut",2,96,1.1129e-08,0.000149611,0.000149857,0.997406
"304","Fenazaquin","120928-09-8","FishRtgut",2,96,1.28432e-06,4.6675e-06,9.39935e-05,0.0311167
"305","Fenbuconazole","114369-43-6","FishRtgut",2,96,1.42378e-07,0.000115897,0.00014151,0.772647
"306","Fluazinam","79622-59-6","FishRtgut",2,96,3.82725e-07,5.07018e-05,0.000128764,0.338012
"307","Furosemide","54-31-9","FishRtgut",2,96,1.24982e-09,0.000147639,0.00014927,0.984263
"308","Glybenclamide","10238-21-8","FishRtgut",2,96,6.02095e-07,1.0725e-05,0.000120606,0.0715001
"309","HC Red 3","1/4/2871","FishRtgut",2,96,9.61897e-09,0.000149965,0.00014998,0.999766
"310","Hydralazine hydrochloride","304-20-1","FishRtgut",2,96,9.96709e-09,0.000149885,0.00014995,0.999233
"311","Ketoconazole","65277-42-1","FishRtgut",2,96,4.63674e-07,2.73516e-05,0.0001255,0.182344
"312","Metformin","1115-70-4","FishRtgut",2,96,9.51529e-09,0.000149988,0.000149989,0.999921
"313","Metoclopramide","364-62-5","FishRtgut",2,96,4.73754e-08,0.000140554,0.000147361,0.937023
"314","Nitrofurantoin","67-20-9","FishRtgut",2,96,9.53241e-09,0.000149984,0.000149988,0.999896
"315","Oxytetracycline hydrochloride","2058-46-0","FishRtgut",2,96,9.50659e-09,0.00014999,0.00014999,0.999933
"316","Panthenol","16485-10-2 ","FishRtgut",2,96,9.51467e-09,0.000149988,0.000149989,0.999922
"317","Paracetamol","103-90-2","FishRtgut",2,96,9.75285e-09,0.000149934,0.000149968,0.999563
"318","Topiramate","97240-79-4","FishRtgut",2,96,9.50751e-09,0.00014999,0.00014999,0.999932
"319","Trimellitic anhydride","552-30-7","FishRtgut",2,96,1.2102e-08,0.000149378,0.000149781,0.995853
"320","Verapamil hydrochloride","152-11-4","FishRtgut",2,96,4.84707e-07,2.0958e-05,0.000124893,0.13972
"321","Warfarin","129-06-6","FishRtgut",2,96,3.71862e-08,0.000143139,0.000148032,0.95426
"322","2,4-Dinitrophenol","51-28-5","FishRtgill",2,96,7.22123e-09,0.000148985,0.000149663,0.993232
"323","Aldrin","309-00-2","FishRtgill",2,96,1.38862e-06,8.72498e-07,5.519e-05,0.00581665
"324","Azinphos-methyl","86-50-0","FishRtgill",2,96,3.14397e-08,0.000137386,0.000146582,0.915908
"325","Chlorpyrifos","2921-88-2","FishRtgill",2,96,3.64583e-07,9.497e-06,0.000117037,0.0633133
"326","DDD-p,p'","50-29-3","FishRtgill",2,96,1.65165e-06,3.82231e-07,4.61588e-05,0.00254821
"327","DDT-o,p'","789-02-6","FishRtgill",2,96,1.42998e-06,7.76449e-07,5.35767e-05,0.00517632
"328","DDT-p,p'","72-54-8","FishRtgill",2,96,1.11683e-06,1.76625e-06,6.8002e-05,0.011775
"329","Diazinon","333-41-5","FishRtgill",2,96,1.68307e-07,6.81348e-05,0.000131906,0.454232
"330","Dicofol","115-32-2","FishRtgill",2,96,3.92828e-07,8.85799e-06,0.000114844,0.0590532
"331","Dieldrin","60-57-1","FishRtgill",2,96,4.43222e-07,7.8569e-06,0.000111005,0.0523793
"332","Disulfoton","298-04-4","FishRtgill",2,96,2.027e-07,4.99497e-05,0.000128792,0.332998
"333","Endosulfan I","115-29-7","FishRtgill",2,96,1.71754e-07,6.63296e-05,0.000131579,0.442197
"334","Endrin","72-20-8","FishRtgill",2,96,6.24668e-07,5.24534e-06,9.794e-05,0.034969
"335","Ethion","563-12-2","FishRtgill",2,96,4.17509e-07,8.34753e-06,0.000112952,0.0556502
"336","Heptachlor","76-44-8","FishRtgill",2,96,1.102e-06,1.82944e-06,6.87783e-05,0.0121962
"337","Heptachlor epoxide B","1024-57-3","FishRtgill",2,96,3.73833e-07,9.28081e-06,0.000116316,0.0618721
"338","Lindane","58-89-9","FishRtgill",2,96,1.52534e-07,7.63006e-05,0.000133384,0.508671
"339","Methoxychlor-o,p'","72-43-5","FishRtgill",2,96,4.22569e-07,8.24783e-06,0.000112567,0.0549855
"340","Parathion","56-38-2","FishRtgill",2,96,1.71757e-07,6.63305e-05,0.000131581,0.442204
"341","Trifluralin","1582-09-8","FishRtgill",2,96,5.68266e-07,5.92885e-06,0.000101873,0.0395257
"342","Eugenol F","97-53-0","FishRtgill",2,96,1.39953e-08,0.000145793,0.000148748,0.971953
"343","Methyl-antranilate","134-20-3","FishRtgill",2,96,8.6358e-09,0.000148328,0.000149467,0.988853
"344","Lilyfore","285977-85-7","FishRtgill",2,96,7.60655e-08,0.000115306,0.000141431,0.768708
"345","Damascone beta","23726-91-2","FishRtgill",2,96,2.37276e-07,3.07635e-05,0.000125843,0.20509
"346","Veloutone","14595-54-1","FishRtgill",2,96,5.32303e-07,6.41805e-06,0.000104443,0.042787
"347","Verdox","82356-51-2","FishRtgill",2,96,1.35428e-06,9.60955e-07,5.6644e-05,0.00640637
"348","Nirvanol","1506-02-1","FishRtgill",2,96,8.08337e-07,3.53544e-06,8.58279e-05,0.0235696
"349","Cetalox","3738-00-9","FishRtgill",2,96,6.03408e-07,5.44722e-06,9.89087e-05,0.0363148
"350","Tonalide","21145-77-7","FishRtgill",2,96,8.08337e-07,3.53544e-06,8.58279e-05,0.0235696
"351","Caffeine","8/2/1958","FishRtgill",2,96,5.02759e-09,0.000149979,0.000149988,0.999861
"352","Lamotrigine","84057-84-1","FishRtgill",2,96,2.35569e-08,0.000141587,0.000147641,0.943916
"353","Diclofenac","15307-79-6","FishRtgill",2,96,1.11508e-09,0.0001499,0.000149961,0.999336
"354","2,4-Dichlorophenoxyacetic","94-75-7","FishRtgill",2,96,3.64426e-10,0.000135739,0.000146173,0.904925
"355","(S)-Naproxen","22204-53-1","FishRtgill",2,96,9.06931e-10,0.000119293,0.000142315,0.79529
"356","Ibuprofen","15687-27-1","FishRtgill",2,96,8.45424e-10,7.5828e-05,0.000133315,0.50552
"357","Torasemide","56211-40-6","FishRtgill",2,96,1.71909e-08,0.000106494,0.000139497,0.709963
"358","Warfarin","81-81-2","FishRtgill",2,96,1.92001e-09,0.00013882,0.000146937,0.925469
"359","di-n-butylphthalate","84-74-2","FishRtgill",2,96,2.6333e-07,1.58882e-05,0.000124782,0.105922
"360","hexachlorophene","70-30-4","FishRtgill",2,96,1.08992e-08,1.11215e-07,2.85542e-05,0.000741435
"361","hexamethylenetetramine","100-97-0","FishRtgill",2,96,4.98538e-09,0.000149791,0.000149791,0.998605
"362","Malathion","121-75-5","FishRtgill",2,96,1.60579e-08,0.000144817,0.00014849,0.965449
"363","pentachlorophenol","87-86-5","FishRtgill",2,96,7.71608e-10,8.01253e-06,0.000110685,0.0534169
"364","2,2,2-trichloroethanol","115-20-8","FishRtgill",2,96,6.22153e-09,0.000149197,0.000149562,0.994646
"365","diethylphthalate","84-66-2","FishRtgill",2,96,1.82671e-08,0.000143757,0.000148206,0.958379
"366","4-chlorophenol","106-48-9","FishRtgill",2,96,1.68406e-08,0.000144435,0.000148381,0.962899
"367","permethrin","52645-53-1","FishRtgill",2,96,1.38922e-06,8.72877e-07,5.5214e-05,0.00581918
"368","Aniline","62-53-3","FishRtgill",2,96,5.35526e-09,0.000149806,0.000149907,0.998708
"369","4-fluoroaniline","371-40-4","FishRtgill",2,96,5.64668e-09,0.000149648,0.000149835,0.997653
"370","2,4,6-trichlorophenol","6/2/1988","FishRtgill",2,96,1.4721e-07,7.9004e-05,0.000133857,0.526693
"371","Allyl alcohol","107-18-6","FishRtgill",2,96,5.05058e-09,0.000149805,0.000149822,0.998703
"372","N-methylaniline","100-61-8","FishRtgill",2,96,7.15971e-09,0.000148804,0.000149465,0.992023
"373","3,4-dichloroaniline","95-76-1","FishRtgill",2,96,2.81939e-08,0.000138955,0.000146965,0.926366
"374","4-decylaniline","37529-30-9","FishRtgill",2,96,1.26276e-06,1.22895e-06,6.07679e-05,0.008193
"375","naphthalene","91-20-3","FishRtgill",2,96,8.32449e-08,0.000110139,0.000139111,0.734259
"376","1,2,4-trichlorobenzene","120-82-1","FishRtgill",2,96,1.67229e-07,4.42459e-05,0.000109061,0.294973
"377","1,2-dichlorobenzene","95-50-1","FishRtgill",2,96,8.24867e-08,8.10331e-05,0.000110492,0.540221
"378","dichloromethane","9/2/1975","FishRtgill",2,96,4.73424e-09,0.000121646,0.000121841,0.810974
"379","tetrachloroethylene","127-18-4","FishRtgill",2,96,5.65023e-08,5.94737e-05,7.95391e-05,0.396491
"380","2,3-dimethyl-1,3-butadiene","513-81-5","FishRtgill",2,96,2.05002e-09,4.54159e-06,5.21561e-06,0.0302772
"381","cyclosporine A","59865-13-3","FishRtgill",2,96,4.2956e-08,0.000131747,0.000145209,0.878316
"382","chlorpromazine","50-53-3","FishRtgill",2,96,6.11905e-07,5.39223e-06,9.88234e-05,0.0359482
"383","PBDE 47","5436-43-1","FishRtgill",2,96,1.59122e-06,4.69954e-07,4.79157e-05,0.00313302
"384","PBDE 99","60348-60-9","FishRtgill",2,96,1.87605e-06,1.5944e-07,4.16174e-05,0.00106293
"385","PBDE 153","68631-49-2","FishRtgill",2,96,2.14277e-06,4.39258e-08,4.06809e-05,0.000292839
"386","amiodarone","1951-25-3","FishRtgill",2,96,1.99693e-06,9.20056e-08,4.0581e-05,0.000613371
"387","PFBS","375-73-5","FishRtgill",2,96,6.48743e-09,0.00014931,0.000149755,0.995399
"388","4:2 FTS","757124-72-4","FishRtgill",2,96,7.7429e-09,0.000148714,0.000149561,0.991427
"389","PFNA","375-95-1","FishRtgill",2,96,1.07968e-06,1.92763e-06,6.99558e-05,0.0128509
"390","PFHxA","307-24-4","FishRtgill",2,96,2.27323e-07,3.65228e-05,0.00012675,0.243485
"391","PFBA","375-22-4","FishRtgill",2,96,7.49474e-09,0.000148786,0.000149553,0.991905
"392","PFOA","335-67-1","FishRtgill",2,96,2.18057e-07,4.13826e-05,0.000127271,0.275884
"393","6:2 FTS","27619-97-2","FishRtgill",2,96,4.7053e-08,0.000129636,0.000144637,0.864238
"394","8:2 FTS","39108-34-4","FishRtgill",2,96,2.24793e-07,3.78773e-05,0.000126907,0.252515
"395","PFUnDA","2058-94-8","FishRtgill",2,96,5.53933e-12,2.48657e-06,7.21104e-05,0.0165771
"396","PFOS","1763-23-1","FishRtgill",2,96,5.45914e-12,2.48657e-06,7.21104e-05,0.0165771
"397","PFHpA","375-85-9","FishRtgill",2,96,1.194e-07,9.30732e-05,0.000136469,0.620488
"398","PFPeA","2706-90-3","FishRtgill",2,96,1.50771e-08,0.00014515,0.000148482,0.967666
"399","PFHxS","355-46-4","FishRtgill",2,96,2.92261e-08,0.000138421,0.000146808,0.922807
"400","PFDA","335-76-2","FishRtgill",2,96,2.61425e-12,1.13473e-06,5.28879e-05,0.0075649
"401","Azathioprine","446-86-6","FishRtgill",2,96,5.04603e-09,0.000149971,0.000149985,0.999809
"402","Benzocaine","94-09-7","FishRtgill",2,96,8.46951e-09,0.000148406,0.00014949,0.98937
"403","Butylated hydroxyanisole","25013-16-5","FishRtgill",2,96,1.01801e-07,0.000102337,0.000138625,0.682245
"404","Cetirizine dihydrochloride","83881-52-1","FishRtgill",2,96,5.22725e-09,0.000149892,0.000149956,0.999281
"405","Cyclamate","139-05-9","FishRtgill",2,96,5.00118e-09,0.00014999,0.000149993,0.999936
"406","Cyclophosphamide","6055-19-2","FishRtgill",2,96,5.21637e-09,0.000149897,0.000149957,0.999313
"407","Cypermethrin","67375-30-8","FishRtgill",2,96,1.46997e-06,6.8971e-07,5.20482e-05,0.00459807
"408","DEET","134-62-3","FishRtgill",2,96,1.23095e-08,0.0001466,0.000148976,0.977335
"409","Dexamethasone","50-02-2","FishRtgill",2,96,8.99236e-09,0.000148162,0.000149419,0.987745
"410","Digoxin","20830-75-5","FishRtgill",2,96,5.84292e-09,0.000149616,0.000149862,0.997441
"411","Fenazaquin","120928-09-8","FishRtgill",2,96,6.7702e-07,4.68656e-06,9.43773e-05,0.0312438
"412","Fenbuconazole","114369-43-6","FishRtgill",2,96,7.47822e-08,0.000115949,0.000141574,0.772996
"413","Fluazinam","79622-59-6","FishRtgill",2,96,2.01174e-07,5.07633e-05,0.00012892,0.338422
"414","Furosemide","54-31-9","FishRtgill",2,96,6.56156e-10,0.00014764,0.00014927,0.984267
"415","Glybenclamide","10238-21-8","FishRtgill",2,96,3.16704e-07,1.07455e-05,0.000120836,0.0716367
"416","HC Red 3","1/4/2871","FishRtgill",2,96,5.05011e-09,0.00014997,0.000149984,0.999797
"417","Hydralazine hydrochloride","304-20-1","FishRtgill",2,96,5.23289e-09,0.00014989,0.000149955,0.999264
"418","Ketoconazole","65277-42-1","FishRtgill",2,96,2.43787e-07,2.73918e-05,0.000125685,0.182612
"419","Metformin","1115-70-4","FishRtgill",2,96,4.99568e-09,0.000149993,0.000149994,0.999951
"420","Metoclopramide","364-62-5","FishRtgill",2,96,2.48758e-08,0.000140575,0.000147383,0.937164
"421","Nitrofurantoin","67-20-9","FishRtgill",2,96,5.00467e-09,0.000149989,0.000149992,0.999926
"422","Oxytetracycline hydrochloride","2058-46-0","FishRtgill",2,96,4.99111e-09,0.000149995,0.000149995,0.999963
"423","Panthenol","16485-10-2 ","FishRtgill",2,96,4.99535e-09,0.000149993,0.000149994,0.999952
"424","Paracetamol","103-90-2","FishRtgill",2,96,5.1204e-09,0.000149939,0.000149973,0.999594
"425","Topiramate","97240-79-4","FishRtgill",2,96,4.99159e-09,0.000149994,0.000149995,0.999962
"426","Trimellitic anhydride","552-30-7","FishRtgill",2,96,6.35382e-09,0.000149384,0.000149787,0.995891
"427","Verapamil hydrochloride","152-11-4","FishRtgill",2,96,2.54862e-07,2.09902e-05,0.000125085,0.139935
"428","Warfarin","129-06-6","FishRtgill",2,96,1.95251e-08,0.000143156,0.000148049,0.954372
"429","2,4-Dinitrophenol","51-28-5","Default",2,96,9.12373e-08,0.000148901,0.00014958,0.992676
"430","Aldrin","309-00-2","Default",2,96,1.59216e-05,7.87174e-07,4.97929e-05,0.00524783
"431","Azinphos-methyl","86-50-0","Default",2,96,5.2257e-07,0.000136936,0.000146101,0.912908
"432","Chlorpyrifos","2921-88-2","Default",2,96,5.2784e-06,9.18513e-06,0.000113194,0.0612342
"433","DDD-p,p'","50-29-3","Default",2,96,1.78019e-05,3.40619e-07,4.11337e-05,0.00227079
"434","DDT-o,p'","789-02-6","Default",2,96,1.62453e-05,6.99022e-07,4.8234e-05,0.00466015
"435","DDT-p,p'","72-54-8","Default",2,96,1.35856e-05,1.61833e-06,6.2307e-05,0.0107889
"436","Diazinon","333-41-5","Default",2,96,2.72263e-06,6.69732e-05,0.000129657,0.446488
"437","Dicofol","115-32-2","Default",2,96,5.64189e-06,8.5472e-06,0.000110815,0.0569813
"438","Dieldrin","60-57-1","Default",2,96,6.27899e-06,7.55032e-06,0.000106673,0.0503355
"439","Disulfoton","298-04-4","Default",2,96,3.22123e-06,4.89432e-05,0.000126197,0.326288
"440","Endosulfan I","115-29-7","Default",2,96,2.77385e-06,6.51776e-05,0.000129294,0.434517
"441","Endrin","72-20-8","Default",2,96,8.46078e-06,4.97018e-06,9.28021e-05,0.0331345
"442","Ethion","563-12-2","Default",2,96,5.95571e-06,8.03846e-06,0.000108771,0.0535898
"443","Heptachlor","76-44-8","Default",2,96,1.34476e-05,1.67775e-06,6.30757e-05,0.011185
"444","Heptachlor epoxide B","1024-57-3","Default",2,96,5.39796e-06,8.96918e-06,0.000112411,0.0597945
"445","Lindane","58-89-9","Default",2,96,2.4852e-06,7.51128e-05,0.000131307,0.500752
"446","Methoxychlor-o,p'","72-43-5","Default",2,96,6.01963e-06,7.9392e-06,0.000108355,0.052928
"447","Parathion","56-38-2","Default",2,96,2.77389e-06,6.51785e-05,0.000129296,0.434524
"448","Trifluralin","1582-09-8","Default",2,96,7.80054e-06,5.6419e-06,9.69427e-05,0.0376127
"449","Eugenol F","97-53-0","Default",2,96,2.15135e-07,0.000145597,0.000148549,0.97065
"450","Methyl-antranilate","134-20-3","Default",2,96,1.1753e-07,0.00014822,0.000149359,0.988136
"451","Lilyfore","285977-85-7","Default",2,96,1.27459e-06,0.000114384,0.0001403,0.762562
"452","Damascone beta","23726-91-2","Default",2,96,3.68174e-06,3.0056e-05,0.000122949,0.200373
"453","Veloutone","14595-54-1","Default",2,96,7.37128e-06,6.12439e-06,9.96643e-05,0.0408293
