,Chemical,CAS,Cell.type,FBS,Well,Q_cells,Q_media_free,Q_media,F_free_media
1623,"Methoxychlor-o,p'",72-43-5,FishRtgut,20,96,1.03E-06,6.98E-07,1.49E-04,0.004682594
1624,Parathion,56-38-2,FishRtgut,20,96,7.48E-07,3.37E-05,1.49E-04,0.225504635
1625,Trifluralin,1582-09-8,FishRtgut,20,96,6.29E-07,3.48E-06,1.49E-04,0.02332299
1626,Eugenol F,97-53-0,FishRtgut,20,96,2.32E-07,9.42E-05,1.50E-04,0.629225484
1627,Methyl-antranilate,134-20-3,FishRtgut,20,96,1.07E-07,1.28E-04,1.50E-04,0.855838679
1628,Lilyfore,285977-85-7,FishRtgut,20,96,,,,
1629,Damascone beta,23726-91-2,FishRtgut,20,96,,,,
1630,Veloutone,14595-54-1,FishRtgut,20,96,,,,
1631,Verdox,82356-51-2,FishRtgut,20,96,,,,
1632,Nirvanol,1506-02-1,FishRtgut,20,96,,,,
1633,Cetalox,3738-00-9,FishRtgut,20,96,,,,
1634,Tonalide,21145-77-7,FishRtgut,20,96,,,,
1635,Caffeine,58-08-2,FishRtgut,20,96,2.04E-08,1.49E-04,1.50E-04,0.993967836
1636,Lamotrigine,84057-84-1,FishRtgut,20,96,3.13E-07,7.95E-05,1.50E-04,0.531272315
1637,Diclofenac,15307-79-6,FishRtgut,20,96,,,,
1638,"2,4-Dichlorophenoxyacetic",94-75-7,FishRtgut,20,96,2.96E-07,6.64E-05,1.50E-04,0.443729456
1639,(S)-Naproxen,22204-53-1,FishRtgut,20,96,5.61E-07,1.30E-05,1.49E-04,0.086659244
1640,Ibuprofen,15687-27-1,FishRtgut,20,96,6.05E-07,2.53E-05,1.49E-04,0.169579886
1641,Torasemide,56211-40-6,FishRtgut,20,96,5.71E-07,2.83E-05,1.49E-04,0.189058437
1642,Warfarin,81-81-2,FishRtgut,20,96,3.14E-07,8.69E-05,1.50E-04,0.580670353
1643,di-n-butylphthalate,84-74-2,FishRtgut,20,96,8.49E-07,7.73E-06,1.49E-04,0.051793038
1644,hexachlorophene,70-30-4,FishRtgut,20,96,,,,
1645,hexamethylenetetramine,100-97-0,FishRtgut,20,96,,,,
1646,Malathion,121-75-5,FishRtgut,20,96,2.68E-07,6.89E-05,1.50E-04,0.46008068
1647,pentachlorophenol,87-86-5,FishRtgut,20,96,9.64E-07,9.97E-07,1.49E-04,0.006688224
1648,"2,2,2-trichloroethanol",115-20-8,FishRtgut,20,96,7.50E-08,1.29E-04,1.50E-04,0.862228195
1649,diethylphthalate,84-66-2,FishRtgut,20,96,2.74E-07,8.86E-05,1.50E-04,0.591993671
1650,4-chlorophenol,106-48-9,FishRtgut,20,96,2.79E-07,7.12E-05,1.50E-04,0.475343014
1651,permethrin,52645-53-1,FishRtgut,20,96,1.81E-06,2.18E-08,1.48E-04,0.000147354
1652,Aniline,62-53-3,FishRtgut,20,96,5.89E-08,1.37E-04,1.50E-04,0.911395617
1653,4-fluoroaniline,371-40-4,FishRtgut,20,96,5.89E-08,1.36E-04,1.50E-04,0.906745756
1654,"2,4,6-trichlorophenol",88-06-2,FishRtgut,20,96,7.19E-07,1.08E-05,1.49E-04,0.072548246
1655,Allyl alcohol,107-18-6,FishRtgut,20,96,2.16E-08,1.48E-04,1.50E-04,0.990030583
1656,N-methylaniline,100-61-8,FishRtgut,20,96,1.20E-07,1.22E-04,1.50E-04,0.812795753
1657,"3,4-dichloroaniline",95-76-1,FishRtgut,20,96,4.36E-07,4.63E-05,1.50E-04,0.309790853
1658,4-decylaniline,37529-30-9,FishRtgut,20,96,1.27E-06,1.56E-07,1.49E-04,0.001046946
1659,naphthalene,91-20-3,FishRtgut,20,96,6.35E-07,3.37E-05,1.49E-04,0.225844213
1660,"1,2,4-trichlorobenzene",120-82-1,FishRtgut,20,96,9.67E-07,7.20E-06,1.49E-04,0.048331489
1661,"1,2-dichlorobenzene",95-50-1,FishRtgut,20,96,7.15E-07,2.44E-05,1.49E-04,0.163663205
1662,dichloromethane,75-09-2,FishRtgut,20,96,8.18E-08,1.31E-04,1.50E-04,0.873663154
1663,tetrachloroethylene,127-18-4,FishRtgut,20,96,6.52E-07,3.58E-05,1.49E-04,0.239407977
1664,"2,3-dimethyl-1,3-butadiene",513-81-5,FishRtgut,20,96,3.25E-07,8.15E-05,1.50E-04,0.544545459
1665,cyclosporine A,59865-13-3,FishRtgut,20,96,,,,
1666,chlorpromazine,50-53-3,FishRtgut,20,96,1.40E-06,1.08E-06,1.49E-04,0.007267543
1667,PBDE 47,5436-43-1,FishRtgut,20,96,1.71E-06,4.45E-08,1.48E-04,0.000299881
1668,PBDE 99,60348-60-9,FishRtgut,20,96,1.85E-06,2.00E-08,1.48E-04,0.000135237
1669,PBDE 153,68631-49-2,FishRtgut,20,96,1.98E-06,7.95E-09,1.48E-04,5.37171E-05
1670,amiodarone,1951-25-3,FishRtgut,20,96,2.19E-06,4.78E-10,1.48E-04,3.23407E-06
1671,PFBS,375-73-5,FishRtgut,20,96,2.10E-07,8.41E-05,1.50E-04,0.561294698
1672,4:2 FTS,757124-72-4,FishRtgut,20,96,,,,
1673,PFNA,375-95-1,FishRtgut,20,96,,,,
1674,PFHxA,307-24-4,FishRtgut,20,96,,,,
1675,PFBA,375-22-4,FishRtgut,20,96,,,,
1676,PFOA,335-67-1,FishRtgut,20,96,,,,
1677,6:2 FTS,27619-97-2,FishRtgut,20,96,,,,
1678,8:2 FTS,39108-34-4,FishRtgut,20,96,,,,
1679,PFUnDA,2058-94-8,FishRtgut,20,96,,,,
1680,PFOS,1763-23-1,FishRtgut,20,96,,,,
1681,PFHpA,375-85-9,FishRtgut,20,96,,,,
1682,PFPeA,2706-90-3,FishRtgut,20,96,,,,
1683,PFHxS,355-46-4,FishRtgut,20,96,,,,
1684,PFDA,335-76-2,FishRtgut,20,96,,,,
1685,Azathioprine,446-86-6,FishRtgut,20,96,3.91E-08,1.43E-04,1.50E-04,0.952091802
1686,Benzocaine,94-09-7,FishRtgut,20,96,1.60E-07,1.09E-04,1.50E-04,0.730677885
1687,Butylated hydroxyanisole,25013-16-5,FishRtgut,20,96,,,,
1688,Cetirizine dihydrochloride,83881-52-1,FishRtgut,20,96,,,,
1689,Cyclamate,139-05-9,FishRtgut,20,96,,,,
1690,Cyclophosphamide,6055-19-2,FishRtgut,20,96,,,,
1691,Cypermethrin,67375-30-8,FishRtgut,20,96,,,,
1692,DEET,134-62-3,FishRtgut,20,96,1.32E-07,0.000120112,0.000149868,0.801451163
1693,Dexamethasone,50-02-2,FishRtgut,20,96,1.27E-07,1.01E-04,0.000149873,0.670872591
1694,Digoxin,20830-75-5,FishRtgut,20,96,2.34E-08,0.000147218,0.000149977,0.981608233
1695,Fenazaquin,120928-09-8,FishRtgut,20,96,,,,
1696,Fenbuconazole,114369-43-6,FishRtgut,20,96,,,,
1697,Fluazinam,79622-59-6,FishRtgut,20,96,9.04E-07,5.3234E-06,0.000149096,0.035704593
1698,Furosemide,54-31-9,FishRtgut,20,96,1.97E-07,9.57536E-05,0.000149803,0.639197136
1699,Glybenclamide,10238-21-8,FishRtgut,20,96,7.09E-07,1.50462E-06,0.000149291,0.010078458
1700,HC Red 3,2871-01-4,FishRtgut,20,96,,,,
1701,Hydralazine hydrochloride,304-20-1,FishRtgut,20,96,,,,
1702,Ketoconazole,65277-42-1,FishRtgut,20,96,7.33E-07,3.09E-05,0.000149267,0.207346197
1703,Metformin,1115-70-4,FishRtgut,20,96,,,,
1704,Metoclopramide,364-62-5,FishRtgut,20,96,3.23E-07,6.76E-05,0.000149677,0.451688379
1705,Nitrofurantoin,67-20-9,FishRtgut,20,96,2.05E-08,0.000149015,0.00014998,0.993570819
1706,Oxytetracycline hydrochloride,2058-46-0,FishRtgut,20,96,,,,
1707,Panthenol,16485-10-2 ,FishRtgut,20,96,,,,
1708,Paracetamol,103-90-2,FishRtgut,20,96,3.50E-08,0.000142264,0.000149965,0.9486514
1709,Topiramate,97240-79-4,FishRtgut,20,96,1.93E-08,1.49E-04,0.000149981,0.996157234
1710,Trimellitic anhydride,552-30-7,FishRtgut,20,96,,,,
1711,Verapamil hydrochloride,152-11-4,FishRtgut,20,96,,,,
1712,Warfarin,129-06-6,FishRtgut,20,96,,,,
1713,"2,4-Dinitrophenol",51-28-5,FishRtgill,20,96,6.39E-08,1.21E-04,1.50E-04,0.804541882
1714,Aldrin,309-00-2,FishRtgill,20,96,7.48E-07,2.83E-07,1.49E-04,0.001897808
1715,Azinphos-methyl,86-50-0,FishRtgill,20,96,1.27E-06,1.79E-10,1.49E-04,1.20615E-06
1716,Chlorpyrifos,2921-88-2,FishRtgill,20,96,6.10E-07,7.71E-06,1.49E-04,0.051583839
1717,"DDD-p,p'",50-29-3,FishRtgill,20,96,7.67E-07,1.82E-08,1.49E-04,0.000122124
1718,"DDT-o,p'",789-02-6,FishRtgill,20,96,6.81E-07,5.10E-08,1.49E-04,0.000341275
1719,"DDT-p,p'",72-54-8,FishRtgill,20,96,7.39E-07,5.17E-08,1.49E-04,0.000346547
1720,Diazinon,333-41-5,FishRtgill,20,96,3.03E-07,3.56E-05,1.50E-04,0.237577377
1721,Dicofol,115-32-2,FishRtgill,20,96,1.28E-06,6.46E-11,1.49E-04,4.34526E-07
1722,Dieldrin,60-57-1,FishRtgill,20,96,6.78E-07,1.33E-06,1.49E-04,0.008935353
1723,Disulfoton,298-04-4,FishRtgill,20,96,4.26E-07,2.62E-05,1.50E-04,0.175183537
1724,Endosulfan I,115-29-7,FishRtgill,20,96,1.00E-08,1.49E-04,1.50E-04,0.995205135
1725,Endrin,72-20-8,FishRtgill,20,96,3.56E-07,1.31E-05,1.50E-04,0.087231109
1726,Ethion,563-12-2,FishRtgill,20,96,3.50E-07,1.08E-05,1.50E-04,0.072170854
1727,Heptachlor,76-44-8,FishRtgill,20,96,8.33E-07,5.07E-07,1.49E-04,0.003398105
1728,Heptachlor epoxide B,1024-57-3,FishRtgill,20,96,7.00E-07,8.80E-07,1.49E-04,0.005894128
1729,Lindane,58-89-9,FishRtgill,20,96,4.20E-07,2.93E-05,1.50E-04,0.196071627
1730,"Methoxychlor-o,p'",72-43-5,FishRtgill,20,96,5.42E-07,7.00E-07,1.49E-04,0.004682594
1731,Parathion,56-38-2,FishRtgill,20,96,3.94E-07,3.37E-05,1.50E-04,0.225504635
1732,Trifluralin,1582-09-8,FishRtgill,20,96,3.31E-07,3.49E-06,1.50E-04,0.02332299
1733,Eugenol F,97-53-0,FishRtgill,20,96,1.22E-07,9.43E-05,1.50E-04,0.629225484
1734,Methyl-antranilate,134-20-3,FishRtgill,20,96,5.60E-08,1.28E-04,1.50E-04,0.855838679
1735,Lilyfore,285977-85-7,FishRtgill,20,96,,,,
1736,Damascone beta,23726-91-2,FishRtgill,20,96,,,,
1737,Veloutone,14595-54-1,FishRtgill,20,96,,,,
1738,Verdox,82356-51-2,FishRtgill,20,96,,,,
1739,Nirvanol,1506-02-1,FishRtgill,20,96,,,,
1740,Cetalox,3738-00-9,FishRtgill,20,96,,,,
1741,Tonalide,21145-77-7,FishRtgill,20,96,,,,
1742,Caffeine,58-08-2,FishRtgill,20,96,1.07E-08,1.49E-04,1.50E-04,0.993967836
1743,Lamotrigine,84057-84-1,FishRtgill,20,96,1.65E-07,7.96E-05,1.50E-04,0.531272315
1744,Diclofenac,15307-79-6,FishRtgill,20,96,,,,
1745,"2,4-Dichlorophenoxyacetic",94-75-7,FishRtgill,20,96,1.55E-07,6.65E-05,1.50E-04,0.443729456
1746,(S)-Naproxen,22204-53-1,FishRtgill,20,96,2.95E-07,1.30E-05,1.50E-04,0.086659244
1747,Ibuprofen,15687-27-1,FishRtgill,20,96,3.18E-07,2.54E-05,1.50E-04,0.169579886
1748,Torasemide,56211-40-6,FishRtgill,20,96,3.00E-07,2.83E-05,1.50E-04,0.189058437
1749,Warfarin,81-81-2,FishRtgill,20,96,1.65E-07,8.70E-05,1.50E-04,0.580670353
1750,di-n-butylphthalate,84-74-2,FishRtgill,20,96,4.47E-07,7.75E-06,1.50E-04,0.051793038
1751,hexachlorophene,70-30-4,FishRtgill,20,96,,,,
1752,hexamethylenetetramine,100-97-0,FishRtgill,20,96,,,,
1753,Malathion,121-75-5,FishRtgill,20,96,1.41E-07,6.89E-05,1.50E-04,0.46008068
1754,pentachlorophenol,87-86-5,FishRtgill,20,96,5.08E-07,1.00E-06,1.49E-04,0.006688224
1755,"2,2,2-trichloroethanol",115-20-8,FishRtgill,20,96,3.94E-08,1.29E-04,1.50E-04,0.862228195
1756,diethylphthalate,84-66-2,FishRtgill,20,96,1.44E-07,8.87E-05,1.50E-04,0.591993671
1757,4-chlorophenol,106-48-9,FishRtgill,20,96,1.47E-07,7.12E-05,1.50E-04,0.475343014
1758,permethrin,52645-53-1,FishRtgill,20,96,9.54E-07,2.20E-08,1.49E-04,0.000147354
1759,Aniline,62-53-3,FishRtgill,20,96,3.09E-08,1.37E-04,1.50E-04,0.911395617
1760,4-fluoroaniline,371-40-4,FishRtgill,20,96,3.09E-08,1.36E-04,1.50E-04,0.906745756
1761,"2,4,6-trichlorophenol",88-06-2,FishRtgill,20,96,3.78E-07,1.09E-05,1.50E-04,0.072548246
1762,Allyl alcohol,107-18-6,FishRtgill,20,96,1.13E-08,1.48E-04,1.50E-04,0.990030583
1763,N-methylaniline,100-61-8,FishRtgill,20,96,6.30E-08,1.22E-04,1.50E-04,0.812795753
1764,"3,4-dichloroaniline",95-76-1,FishRtgill,20,96,2.29E-07,4.64E-05,1.50E-04,0.309790853
1765,4-decylaniline,37529-30-9,FishRtgill,20,96,6.70E-07,1.56E-07,1.49E-04,0.001046946
1766,naphthalene,91-20-3,FishRtgill,20,96,3.34E-07,3.38E-05,1.50E-04,0.225844213
1767,"1,2,4-trichlorobenzene",120-82-1,FishRtgill,20,96,5.09E-07,7.23E-06,1.49E-04,0.048331489
1768,"1,2-dichlorobenzene",95-50-1,FishRtgill,20,96,3.76E-07,2.45E-05,1.50E-04,0.163663205
1769,dichloromethane,75-09-2,FishRtgill,20,96,4.29E-08,1.31E-04,1.50E-04,0.873663154
1770,tetrachloroethylene,127-18-4,FishRtgill,20,96,3.43E-07,3.58E-05,1.50E-04,0.239407977
1771,"2,3-dimethyl-1,3-butadiene",513-81-5,FishRtgill,20,96,1.71E-07,8.16E-05,1.50E-04,0.544545459
1772,cyclosporine A,59865-13-3,FishRtgill,20,96,,,,
1773,chlorpromazine,50-53-3,FishRtgill,20,96,7.38E-07,1.08E-06,1.49E-04,0.007267543
1774,PBDE 47,5436-43-1,FishRtgill,20,96,9.01E-07,4.47E-08,1.49E-04,0.000299881
1775,PBDE 99,60348-60-9,FishRtgill,20,96,9.76E-07,2.02E-08,1.49E-04,0.000135237
1776,PBDE 153,68631-49-2,FishRtgill,20,96,1.05E-06,8.00E-09,1.49E-04,5.37171E-05
1777,amiodarone,1951-25-3,FishRtgill,20,96,1.16E-06,4.81E-10,1.49E-04,3.23407E-06
1778,PFBS,375-73-5,FishRtgill,20,96,1.10E-07,8.41E-05,1.50E-04,0.561294698
1779,4:2 FTS,757124-72-4,FishRtgill,20,96,,,,
1780,PFNA,375-95-1,FishRtgill,20,96,,,,
1781,PFHxA,307-24-4,FishRtgill,20,96,,,,
1782,PFBA,375-22-4,FishRtgill,20,96,,,,
1783,PFOA,335-67-1,FishRtgill,20,96,,,,
1784,6:2 FTS,27619-97-2,FishRtgill,20,96,,,,
1785,8:2 FTS,39108-34-4,FishRtgill,20,96,,,,
1786,PFUnDA,2058-94-8,FishRtgill,20,96,,,,
1787,PFOS,1763-23-1,FishRtgill,20,96,,,,
1788,PFHpA,375-85-9,FishRtgill,20,96,,,,
1789,PFPeA,2706-90-3,FishRtgill,20,96,,,,
1790,PFHxS,355-46-4,FishRtgill,20,96,,,,
1791,PFDA,335-76-2,FishRtgill,20,96,,,,
1792,Azathioprine,446-86-6,FishRtgill,20,96,2.05E-08,1.43E-04,1.50E-04,0.952091802
1793,Benzocaine,94-09-7,FishRtgill,20,96,8.41E-08,1.10E-04,1.50E-04,0.730677885
1794,Butylated hydroxyanisole,25013-16-5,FishRtgill,20,96,,,,
1795,Cetirizine dihydrochloride,83881-52-1,FishRtgill,20,96,,,,
1796,Cyclamate,139-05-9,FishRtgill,20,96,,,,
1797,Cyclophosphamide,6055-19-2,FishRtgill,20,96,,,,
1798,Cypermethrin,67375-30-8,FishRtgill,20,96,,,,
1799,DEET,134-62-3,FishRtgill,20,96,6.93E-08,0.000120162,0.000149931,0.801451163
1800,Dexamethasone,50-02-2,FishRtgill,20,96,6.66E-08,1.01E-04,0.000149933,0.670872591
1801,Digoxin,20830-75-5,FishRtgill,20,96,1.23E-08,0.000147229,0.000149988,0.981608233
1802,Fenazaquin,120928-09-8,FishRtgill,20,96,,,,
1803,Fenbuconazole,114369-43-6,FishRtgill,20,96,,,,
1804,Fluazinam,79622-59-6,FishRtgill,20,96,4.76E-07,5.33869E-06,0.000149524,0.035704593
1805,Furosemide,54-31-9,FishRtgill,20,96,1.04E-07,9.58134E-05,0.000149896,0.639197136
1806,Glybenclamide,10238-21-8,FishRtgill,20,96,3.73E-07,1.50801E-06,0.000149627,0.010078458
1807,HC Red 3,2871-01-4,FishRtgill,20,96,,,,
1808,Hydralazine hydrochloride,304-20-1,FishRtgill,20,96,,,,
1809,Ketoconazole,65277-42-1,FishRtgill,20,96,3.86E-07,3.10E-05,0.000149614,0.207346197
1810,Metformin,1115-70-4,FishRtgill,20,96,,,,
1811,Metoclopramide,364-62-5,FishRtgill,20,96,1.70E-07,6.77E-05,0.00014983,0.451688379
1812,Nitrofurantoin,67-20-9,FishRtgill,20,96,1.07E-08,0.000149025,0.000149989,0.993570819
1813,Oxytetracycline hydrochloride,2058-46-0,FishRtgill,20,96,,,,
1814,Panthenol,16485-10-2 ,FishRtgill,20,96,,,,
1815,Paracetamol,103-90-2,FishRtgill,20,96,1.84E-08,0.00014228,0.000149982,0.9486514
1816,Topiramate,97240-79-4,FishRtgill,20,96,1.01E-08,1.49E-04,0.00014999,0.996157234
1817,Trimellitic anhydride,552-30-7,FishRtgill,20,96,,,,
1818,Verapamil hydrochloride,152-11-4,FishRtgill,20,96,,,,
1819,Warfarin,129-06-6,FishRtgill,20,96,,,,
1820,"2,4-Dinitrophenol",51-28-5,Default,20,96,6.18E-07,1.20E-04,1.49E-04,0.804541882
1821,Aldrin,309-00-2,Default,20,96,4.81E-06,2.76E-07,1.45E-04,0.001897808
1822,Azinphos-methyl,86-50-0,Default,20,96,7.07E-06,1.72E-10,1.43E-04,1.20615E-06
1823,Chlorpyrifos,2921-88-2,Default,20,96,4.13E-06,7.52E-06,1.46E-04,0.051583839
1824,"DDD-p,p'",50-29-3,Default,20,96,4.89E-06,1.77E-08,1.45E-04,0.000122124
1825,"DDT-o,p'",789-02-6,Default,20,96,4.51E-06,4.97E-08,1.45E-04,0.000341275
1826,"DDT-p,p'",72-54-8,Default,20,96,4.77E-06,5.03E-08,1.45E-04,0.000346547
1827,Diazinon,333-41-5,Default,20,96,2.50E-06,3.50E-05,1.47E-04,0.237577377
1828,Dicofol,115-32-2,Default,20,96,7.10E-06,6.21E-11,1.43E-04,4.34526E-07
1829,Dieldrin,60-57-1,Default,20,96,4.49E-06,1.30E-06,1.46E-04,0.008935353
1830,Disulfoton,298-04-4,Default,20,96,3.14E-06,2.57E-05,1.47E-04,0.175183537
1831,Endosulfan I,115-29-7,Default,20,96,9.71E-08,1.49E-04,1.50E-04,0.995205135
1832,Endrin,72-20-8,Default,20,96,2.95E-06,1.28E-05,1.47E-04,0.087231109
1833,Ethion,563-12-2,Default,20,96,2.94E-06,1.06E-05,1.47E-04,0.072170854
1834,Heptachlor,76-44-8,Default,20,96,5.18E-06,4.92E-07,1.45E-04,0.003398105
1835,Heptachlor epoxide B,1024-57-3,Default,20,96,4.59E-06,8.57E-07,1.45E-04,0.005894128
1836,Lindane,58-89-9,Default,20,96,3.09E-06,2.88E-05,1.47E-04,0.196071627
1837,"Methoxychlor-o,p'",72-43-5,Default,20,96,3.89E-06,6.84E-07,1.46E-04,0.004682594
1838,Parathion,56-38-2,Default,20,96,2.93E-06,3.32E-05,1.47E-04,0.225504635
1839,Trifluralin,1582-09-8,Default,20,96,2.92E-06,3.43E-06,1.47E-04,0.02332299
1840,Eugenol F,97-53-0,Default,20,96,1.13E-06,9.37E-05,1.49E-04,0.629225484
1841,Methyl-antranilate,134-20-3,Default,20,96,5.09E-07,1.28E-04,1.49E-04,0.855838679
1842,Lilyfore,285977-85-7,Default,20,96,,,,
1843,Damascone beta,23726-91-2,Default,20,96,,,,
1844,Veloutone,14595-54-1,Default,20,96,,,,
1845,Verdox,82356-51-2,Default,20,96,,,,
1846,Nirvanol,1506-02-1,Default,20,96,,,,
1847,Cetalox,3738-00-9,Default,20,96,,,,
1848,Tonalide,21145-77-7,Default,20,96,,,,
1849,Caffeine,58-08-2,Default,20,96,1.02E-07,1.49E-04,1.50E-04,0.993967836
1850,Lamotrigine,84057-84-1,Default,20,96,1.47E-06,7.89E-05,1.49E-04,0.531272315
1851,Diclofenac,15307-79-6,Default,20,96,,,,
1852,"2,4-Dichlorophenoxyacetic",94-75-7,Default,20,96,1.55E-06,6.59E-05,1.48E-04,0.443729456
1853,(S)-Naproxen,22204-53-1,Default,20,96,2.67E-06,1.28E-05,1.47E-04,0.086659244
1854,Ibuprofen,15687-27-1,Default,20,96,2.66E-06,2.50E-05,1.47E-04,0.169579886
1855,Torasemide,56211-40-6,Default,20,96,2.56E-06,2.79E-05,1.47E-04,0.189058437
1856,Warfarin,81-81-2,Default,20,96,1.40E-06,8.63E-05,1.49E-04,0.580670353
1857,di-n-butylphthalate,84-74-2,Default,20,96,3.40E-06,7.59E-06,1.47E-04,0.051793038
1858,hexachlorophene,70-30-4,Default,20,96,,,,
1859,hexamethylenetetramine,100-97-0,Default,20,96,,,,
1860,Malathion,121-75-5,Default,20,96,1.46E-06,6.83E-05,1.49E-04,0.46008068
1861,pentachlorophenol,87-86-5,Default,20,96,3.74E-06,9.78E-07,1.46E-04,0.006688224
1862,"2,2,2-trichloroethanol",115-20-8,Default,20,96,4.23E-07,1.29E-04,1.50E-04,0.862228195
1863,diethylphthalate,84-66-2,Default,20,96,1.29E-06,8.80E-05,1.49E-04,0.591993671
1864,4-chlorophenol,106-48-9,Default,20,96,1.46E-06,7.06E-05,1.49E-04,0.475343014
1865,permethrin,52645-53-1,Default,20,96,5.71E-06,2.13E-08,1.44E-04,0.000147354
1866,Aniline,62-53-3,Default,20,96,3.14E-07,1.36E-04,1.50E-04,0.911395617
1867,4-fluoroaniline,371-40-4,Default,20,96,3.20E-07,1.36E-04,1.50E-04,0.906745756
1868,"2,4,6-trichlorophenol",88-06-2,Default,20,96,3.07E-06,1.07E-05,1.47E-04,0.072548246
1869,Allyl alcohol,107-18-6,Default,20,96,1.11E-07,1.48E-04,1.50E-04,0.990030583
1870,N-methylaniline,100-61-8,Default,20,96,6.02E-07,1.21E-04,1.49E-04,0.812795753
1871,"3,4-dichloroaniline",95-76-1,Default,20,96,2.07E-06,4.58E-05,1.48E-04,0.309790853
1872,4-decylaniline,37529-30-9,Default,20,96,4.47E-06,1.52E-07,1.46E-04,0.001046946
1873,naphthalene,91-20-3,Default,20,96,2.66E-06,3.33E-05,1.47E-04,0.225844213
1874,"1,2,4-trichlorobenzene",120-82-1,Default,20,96,3.69E-06,7.07E-06,1.46E-04,0.048331489
1875,"1,2-dichlorobenzene",95-50-1,Default,20,96,2.93E-06,2.41E-05,1.47E-04,0.163663205
1876,dichloromethane,75-09-2,Default,20,96,4.23E-07,1.31E-04,1.50E-04,0.873663154
1877,tetrachloroethylene,127-18-4,Default,20,96,2.68E-06,3.53E-05,1.47E-04,0.239407977
1878,"2,3-dimethyl-1,3-butadiene",513-81-5,Default,20,96,1.48E-06,8.09E-05,1.49E-04,0.544545459
1879,cyclosporine A,59865-13-3,Default,20,96,,,,
1880,chlorpromazine,50-53-3,Default,20,96,4.75E-06,1.06E-06,1.45E-04,0.007267543
1881,PBDE 47,5436-43-1,Default,20,96,5.48E-06,4.33E-08,1.45E-04,0.000299881
1882,PBDE 99,60348-60-9,Default,20,96,5.80E-06,1.95E-08,1.44E-04,0.000135237
1883,PBDE 153,68631-49-2,Default,20,96,6.11E-06,7.73E-09,1.44E-04,5.37171E-05
1884,amiodarone,1951-25-3,Default,20,96,6.59E-06,4.64E-10,1.43E-04,3.23407E-06
1885,PFBS,375-73-5,Default,20,96,1.18E-06,8.35E-05,1.49E-04,0.561294698
1886,4:2 FTS,757124-72-4,Default,20,96,,,,
1887,PFNA,375-95-1,Default,20,96,,,,
1888,PFHxA,307-24-4,Default,20,96,,,,
1889,PFBA,375-22-4,Default,20,96,,,,
1890,PFOA,335-67-1,Default,20,96,,,,
1891,6:2 FTS,27619-97-2,Default,20,96,,,,
1892,8:2 FTS,39108-34-4,Default,20,96,,,,
1893,PFUnDA,2058-94-8,Default,20,96,,,,
1894,PFOS,1763-23-1,Default,20,96,,,,
1895,PFHpA,375-85-9,Default,20,96,,,,
1896,PFPeA,2706-90-3,Default,20,96,,,,
1897,PFHxS,355-46-4,Default,20,96,,,,
1898,PFDA,335-76-2,Default,20,96,,,,
1899,Azathioprine,446-86-6,Default,20,96,2.07E-07,1.43E-04,1.50E-04,0.952091802
1900,Benzocaine,94-09-7,Default,20,96,8.15E-07,1.09E-04,1.49E-04,0.730677885
1901,Butylated hydroxyanisole,25013-16-5,Default,20,96,,,,
1902,Cetirizine dihydrochloride,83881-52-1,Default,20,96,,,,
1903,Cyclamate,139-05-9,Default,20,96,,,,
1904,Cyclophosphamide,6055-19-2,Default,20,96,,,,
1905,Cypermethrin,67375-30-8,Default,20,96,,,,
1906,DEET,134-62-3,Default,20,96,6.47E-07,0.000119699,0.000149353,0.801451163
1907,Dexamethasone,50-02-2,Default,20,96,8.19E-07,1.00E-04,0.000149181,0.670872591
1908,Digoxin,20830-75-5,Default,20,96,1.27E-07,0.000147117,0.000149873,0.981608233
1909,Fenazaquin,120928-09-8,Default,20,96,,,,
1910,Fenbuconazole,114369-43-6,Default,20,96,,,,
1911,Fluazinam,79622-59-6,Default,20,96,3.56E-06,5.22873E-06,0.000146444,0.035704593
1912,Furosemide,54-31-9,Default,20,96,1.03E-06,9.52188E-05,0.000148966,0.639197136
1913,Glybenclamide,10238-21-8,Default,20,96,3.13E-06,1.48021E-06,0.000146869,0.010078458
1914,HC Red 3,2871-01-4,Default,20,96,,,,
1915,Hydralazine hydrochloride,304-20-1,Default,20,96,,,,
1916,Ketoconazole,65277-42-1,Default,20,96,2.92E-06,3.05E-05,0.000147084,0.207346197
1917,Metformin,1115-70-4,Default,20,96,,,,
1918,Metoclopramide,364-62-5,Default,20,96,1.60E-06,6.70E-05,0.0001484,0.451688379
1919,Nitrofurantoin,67-20-9,Default,20,96,1.03E-07,0.000148933,0.000149897,0.993570819
1920,Oxytetracycline hydrochloride,2058-46-0,Default,20,96,,,,
1921,Panthenol,16485-10-2 ,Default,20,96,,,,
1922,Paracetamol,103-90-2,Default,20,96,2.02E-07,0.000142106,0.000149798,0.9486514
1923,Topiramate,97240-79-4,Default,20,96,9.63E-08,1.49E-04,0.000149904,0.996157234
1924,Trimellitic anhydride,552-30-7,Default,20,96,,,,
1925,Verapamil hydrochloride,152-11-4,Default,20,96,,,,
1926,Warfarin,129-06-6,Default,20,96,,,,
1927,"2,4-Dinitrophenol",51-28-5,MCF7,20,96,2.61E-07,1.20E-04,1.50E-04,0.804541882
1928,Aldrin,309-00-2,MCF7,20,96,1.40E-06,2.82E-07,1.49E-04,0.001897808
