,Chemical,CAS,Cell.type,FBS,Well,Q_cells,Q_media_free,Q_media,F_free_media
4582,Dexamethasone,50-02-2,FishRtgill,20,384,9.95E-09,2.79E-05,3.11E-05,0.901191512
4583,Digoxin,20830-75-5,FishRtgill,20,384,4.43E-09,3.45E-05,3.53E-05,0.981824932
4584,Fenazaquin,120928-09-8,FishRtgill,20,384,1.66E-07,1.35E-07,3.52E-05,0.003864529
4585,Fenbuconazole,114369-43-6,FishRtgill,20,384,4.38E-08,7.08E-06,2.74E-05,0.259022637
4586,Fluazinam,79622-59-6,FishRtgill,20,384,5.86E-08,1.56E-06,3.23E-05,0.048411384
4587,Furosemide,54-31-9,FishRtgill,20,384,2.69E-09,3.58E-05,4.00E-05,0.898413107
4588,Glybenclamide,10238-21-8,FishRtgill,20,384,8.34E-08,3.16E-07,3.53E-05,0.008975314
4589,HC Red 3,2871-01-4,FishRtgill,20,384,2.70E-09,3.87E-05,3.88E-05,1.002502993
4590,Hydralazine hydrochloride,304-20-1,FishRtgill,20,384,3.11E-09,3.73E-05,3.75E-05,0.997876614
4591,Ketoconazole,65277-42-1,FishRtgill,20,384,6.08E-08,7.35E-07,3.44E-05,0.021478127
4592,Metformin,1115-70-4,FishRtgill,20,384,2.60E-09,3.97E-05,3.97E-05,1.003791247
4593,Metoclopramide,364-62-5,FishRtgill,20,384,2.54E-08,1.64E-05,2.69E-05,0.61253856
4594,Nitrofurantoin,67-20-9,FishRtgill,20,384,2.62E-09,3.94E-05,3.94E-05,1.003588402
4595,Oxytetracycline hydrochloride,2058-46-0,FishRtgill,20,384,2.60E-09,3.99E-05,3.99E-05,1.003889191
4596,Panthenol,16485-10-2 ,FishRtgill,20,384,2.60E-09,3.97E-05,3.97E-05,1.003798496
4597,Paracetamol,103-90-2,FishRtgill,20,384,2.86E-09,3.81E-05,3.82E-05,1.000752536
4598,Topiramate,97240-79-4,FishRtgill,20,384,2.60E-09,3.98E-05,3.98E-05,1.00387924
4599,Trimellitic anhydride,552-30-7,FishRtgill,20,384,5.46E-09,3.30E-05,3.42E-05,0.968303269
4600,Verapamil hydrochloride,152-11-4,FishRtgill,20,384,6.11E-08,5.46E-07,3.50E-05,0.015665077
4601,Warfarin,129-06-6,FishRtgill,20,384,2.15E-08,1.89E-05,2.74E-05,0.69115041
4602,"2,4-Dinitrophenol",51-28-5,Default,20,384,6.24E-08,3.09E-05,3.28E-05,0.945635936
4603,Aldrin,309-00-2,Default,20,384,2.78E-06,2.47E-08,3.40E-05,0.000729322
4604,Azinphos-methyl,86-50-0,Default,20,384,2.56E-07,1.41E-05,2.64E-05,0.533919875
4605,Chlorpyrifos,2921-88-2,Default,20,384,8.37E-07,2.72E-07,3.46E-05,0.007897835
4606,"DDD-p,p'",50-29-3,Default,20,384,3.22E-06,1.10E-08,3.44E-05,0.000321051
4607,"DDT-o,p'",789-02-6,Default,20,384,2.86E-06,2.21E-08,3.42E-05,0.000649328
4608,"DDT-p,p'",72-54-8,Default,20,384,2.29E-06,4.96E-08,3.39E-05,0.001466675
4609,Diazinon,333-41-5,Default,20,384,4.94E-07,2.35E-06,3.07E-05,0.07698005
4610,Dicofol,115-32-2,Default,20,384,8.95E-07,2.53E-07,3.45E-05,0.007351781
4611,Dieldrin,60-57-1,Default,20,384,9.96E-07,2.23E-07,3.44E-05,0.006503656
4612,Disulfoton,298-04-4,Default,20,384,5.17E-07,1.51E-06,3.20E-05,0.04728531
4613,Endosulfan I,115-29-7,Default,20,384,4.97E-07,2.26E-06,3.08E-05,0.073540874
4614,Endrin,72-20-8,Default,20,384,1.36E-06,1.47E-07,3.41E-05,0.004325509
4615,Ethion,563-12-2,Default,20,384,9.45E-07,2.37E-07,3.44E-05,0.00691824
4616,Heptachlor,76-44-8,Default,20,384,2.26E-06,5.13E-08,3.39E-05,0.001518687
4617,Heptachlor epoxide B,1024-57-3,Default,20,384,8.56E-07,2.65E-07,3.46E-05,0.007712633
4618,Lindane,58-89-9,Default,20,384,4.80E-07,2.82E-06,3.00E-05,0.094344232
4619,"Methoxychlor-o,p'",72-43-5,Default,20,384,9.55E-07,2.34E-07,3.44E-05,0.006833824
4620,Parathion,56-38-2,Default,20,384,4.97E-07,2.26E-06,3.08E-05,0.073540874
4621,Trifluralin,1582-09-8,Default,20,384,1.24E-06,1.66E-07,3.41E-05,0.004891678
4622,Eugenol F,97-53-0,Default,20,384,1.42E-07,2.24E-05,2.85E-05,0.790621879
4623,Methyl-antranilate,134-20-3,Default,20,384,8.27E-08,2.84E-05,3.13E-05,0.909918026
4624,Lilyfore,285977-85-7,Default,20,384,3.86E-07,6.90E-06,2.73E-05,0.254308513
4625,Damascone beta,23726-91-2,Default,20,384,5.28E-07,8.21E-07,3.32E-05,0.024828186
4626,Veloutone,14595-54-1,Default,20,384,1.17E-06,1.80E-07,3.42E-05,0.005298327
4627,Verdox,82356-51-2,Default,20,384,2.72E-06,2.72E-08,3.40E-05,0.000802543
4628,Nirvanol,1506-02-1,Default,20,384,1.71E-06,9.86E-08,3.39E-05,0.002918496
4629,Cetalox,3738-00-9,Default,20,384,1.28E-06,1.49E-07,3.32E-05,0.00450852
4630,Tonalide,21145-77-7,Default,20,384,1.71E-06,9.86E-08,3.39E-05,0.002918496
4631,Caffeine,58-08-2,Default,20,384,2.46E-08,3.90E-05,3.90E-05,1.003048724
4632,Lamotrigine,84057-84-1,Default,20,384,2.11E-07,1.73E-05,2.70E-05,0.643375935
4633,Diclofenac,15307-79-6,Default,20,384,2.46E-08,3.98E-05,4.00E-05,0.999693378
4634,"2,4-Dichlorophenoxyacetic",94-75-7,Default,20,384,4.48E-08,2.19E-05,3.99E-05,0.549870199
4635,(S)-Naproxen,22204-53-1,Default,20,384,5.25E-08,1.30E-05,3.99E-05,0.325620514
4636,Ibuprofen,15687-27-1,Default,20,384,5.69E-08,4.32E-06,3.99E-05,0.108622188
4637,Torasemide,56211-40-6,Default,20,384,1.42E-07,8.30E-06,3.70E-05,0.22490583
4638,Warfarin,81-81-2,Default,20,384,4.33E-08,2.45E-05,3.99E-05,0.616794456
4639,di-n-butylphthalate,84-74-2,Default,20,384,5.56E-07,4.09E-07,3.51E-05,0.01170014
4640,hexachlorophene,70-30-4,Default,20,384,3.65E-06,3.70E-08,3.62E-05,0.001025028
4641,hexamethylenetetramine,100-97-0,Default,20,384,2.22E-08,3.65E-05,3.65E-05,1.00386754
4642,Malathion,121-75-5,Default,20,384,1.61E-07,2.09E-05,2.80E-05,0.751029015
4643,pentachlorophenol,87-86-5,Default,20,384,1.16E-07,3.52E-07,3.99E-05,0.008855647
4644,"2,2,2-trichloroethanol",115-20-8,Default,20,384,4.25E-08,3.05E-05,3.15E-05,0.971529898
4645,diethylphthalate,84-66-2,Default,20,384,1.78E-07,1.95E-05,2.75E-05,0.71196546
4646,4-chlorophenol,106-48-9,Default,20,384,1.67E-07,2.03E-05,2.77E-05,0.736795306
4647,permethrin,52645-53-1,Default,20,384,2.78E-06,2.48E-08,3.41E-05,0.000729322
4648,Aniline,62-53-3,Default,20,384,3.04E-08,3.61E-05,3.64E-05,0.994668488
4649,4-fluoroaniline,371-40-4,Default,20,384,3.54E-08,3.44E-05,3.50E-05,0.986966426
4650,"2,4,6-trichlorophenol",88-06-2,Default,20,384,4.74E-07,2.98E-06,2.97E-05,0.100871226
4651,Allyl alcohol,107-18-6,Default,20,384,2.35E-08,3.61E-05,3.62E-05,1.002358012
4652,N-methylaniline,100-61-8,Default,20,384,5.74E-08,2.89E-05,3.06E-05,0.946971232
4653,"3,4-dichloroaniline",95-76-1,Default,20,384,2.40E-07,1.51E-05,2.65E-05,0.570648432
4654,4-decylaniline,37529-30-9,Default,20,384,2.56E-06,3.47E-08,3.40E-05,0.001023937
4655,naphthalene,91-20-3,Default,20,384,3.48E-07,5.41E-06,2.39E-05,0.227230992
4656,"1,2,4-trichlorobenzene",120-82-1,Default,20,384,2.05E-07,6.42E-07,1.27E-05,0.050740255
4657,"1,2-dichlorobenzene",95-50-1,Default,20,384,1.01E-07,1.16E-06,6.64E-06,0.175780755
4658,dichloromethane,75-09-2,Default,20,384,2.69E-09,2.37E-06,2.42E-06,0.982349427
4659,tetrachloroethylene,127-18-4,Default,20,384,3.88E-08,4.79E-07,2.57E-06,0.186778431
4660,"2,3-dimethyl-1,3-butadiene",513-81-5,Default,20,384,6.77E-10,1.79E-08,5.26E-08,0.341718023
4661,cyclosporine A,59865-13-3,Default,20,384,3.03E-07,1.13E-05,2.64E-05,0.429281369
4662,chlorpromazine,50-53-3,Default,20,384,1.33E-06,1.51E-07,3.41E-05,0.00444689
4663,PBDE 47,5436-43-1,Default,20,384,3.13E-06,1.35E-08,3.43E-05,0.000394295
4664,PBDE 99,60348-60-9,Default,20,384,3.55E-06,4.65E-09,3.48E-05,0.000134415
4665,PBDE 153,68631-49-2,Default,20,384,3.85E-06,1.30E-09,3.51E-05,3.72138E-05
4666,amiodarone,1951-25-3,Default,20,384,3.70E-06,2.70E-09,3.49E-05,7.77179E-05
4667,PFBS,375-73-5,Default,20,384,5.05E-08,3.24E-05,3.38E-05,0.964767737
4668,4:2 FTS,757124-72-4,Default,20,384,6.95E-08,2.96E-05,3.18E-05,0.932228803
4669,PFNA,375-95-1,Default,20,384,2.22E-06,5.40E-08,3.39E-05,1.60E-03
4670,PFHxA,307-24-4,Default,20,384,5.29E-07,1.01E-06,3.30E-05,0.030825612
4671,PFBA,375-22-4,Default,20,384,6.50E-08,2.96E-05,3.17E-05,0.938507691
4672,PFOA,335-67-1,Default,20,384,5.19E-07,1.17E-06,3.23E-05,0.036437597
4673,6:2 FTS,27619-97-2,Default,20,384,3.12E-07,1.04E-05,2.61E-05,0.399288606
4674,8:2 FTS,39108-34-4,Default,20,384,5.27E-07,1.06E-06,3.28E-05,0.03233767
4675,PFUnDA,2058-94-8,Default,20,384,3.82E-07,1.71E-07,3.96E-05,0.004338169
4676,PFOS,1763-23-1,Default,20,384,3.82E-07,1.71E-07,3.96E-05,0.004338169
4677,PFHpA,375-85-9,Default,20,384,4.39E-07,4.01E-06,2.82E-05,0.142795717
4678,PFPeA,2706-90-3,Default,20,384,1.47E-07,2.09E-05,2.73E-05,0.769207526
4679,PFHxS,355-46-4,Default,20,384,2.44E-07,1.46E-05,2.63E-05,0.558469072
4680,PFDA,335-76-2,Default,20,384,7.35E-07,1.15E-07,3.93E-05,0.002941431
4681,Azathioprine,446-86-6,Default,20,384,2.49E-08,3.88E-05,3.88E-05,1.002602793
4682,Benzocaine,94-09-7,Default,20,384,8.05E-08,2.86E-05,3.14E-05,0.914027016
4683,Butylated hydroxyanisole,25013-16-5,Default,20,384,4.27E-07,5.03E-06,2.82E-05,0.179388945
4684,Cetirizine dihydrochloride,83881-52-1,Default,20,384,2.83E-08,3.73E-05,3.75E-05,0.998022052
4685,Cyclamate,139-05-9,Default,20,384,2.43E-08,3.95E-05,3.95E-05,1.003668093
4686,Cyclophosphamide,6055-19-2,Default,20,384,2.81E-08,3.73E-05,3.75E-05,0.998302548
4687,Cypermethrin,67375-30-8,Default,20,384,2.92E-06,1.97E-08,3.42E-05,0.000577277
4688,DEET,134-62-3,Default,20,384,1.26E-07,2.39E-05,2.91E-05,0.825481961
4689,Dexamethasone,50-02-2,Default,20,384,8.75E-08,2.78E-05,3.10E-05,0.901191512
4690,Digoxin,20830-75-5,Default,20,384,3.97E-08,3.45E-05,3.53E-05,0.981824932
4691,Fenazaquin,120928-09-8,Default,20,384,1.46E-06,1.31E-07,3.40E-05,0.003864529
4692,Fenbuconazole,114369-43-6,Default,20,384,3.84E-07,7.02E-06,2.72E-05,0.259022637
4693,Fluazinam,79622-59-6,Default,20,384,5.16E-07,1.54E-06,3.20E-05,0.048411384
4694,Furosemide,54-31-9,Default,20,384,3.00E-08,3.58E-05,4.00E-05,0.898413107
4695,Glybenclamide,10238-21-8,Default,20,384,7.39E-07,3.11E-07,3.47E-05,0.008975314
4696,HC Red 3,2871-01-4,Default,20,384,2.50E-08,3.87E-05,3.88E-05,1.002502993
4697,Hydralazine hydrochloride,304-20-1,Default,20,384,2.84E-08,3.72E-05,3.75E-05,0.997876614
4698,Ketoconazole,65277-42-1,Default,20,384,5.38E-07,7.26E-07,3.39E-05,0.021478127
4699,Metformin,1115-70-4,Default,20,384,2.42E-08,3.96E-05,3.96E-05,1.003791247
4700,Metoclopramide,364-62-5,Default,20,384,2.22E-07,1.63E-05,2.68E-05,0.61253856
4701,Nitrofurantoin,67-20-9,Default,20,384,2.43E-08,3.94E-05,3.94E-05,1.003588402
4702,Oxytetracycline hydrochloride,2058-46-0,Default,20,384,2.42E-08,3.98E-05,3.98E-05,1.003889191
4703,Panthenol,16485-10-2 ,Default,20,384,2.42E-08,3.96E-05,3.97E-05,1.003798496
4704,Paracetamol,103-90-2,Default,20,384,2.63E-08,3.80E-05,3.82E-05,1.000752536
4705,Topiramate,97240-79-4,Default,20,384,2.42E-08,3.98E-05,3.98E-05,1.00387924
4706,Trimellitic anhydride,552-30-7,Default,20,384,4.85E-08,3.29E-05,3.42E-05,0.968303269
4707,Verapamil hydrochloride,152-11-4,Default,20,384,5.42E-07,5.40E-07,3.46E-05,0.015665077
4708,Warfarin,129-06-6,Default,20,384,1.88E-07,1.88E-05,2.73E-05,0.69115041
4709,"2,4-Dinitrophenol",51-28-5,MCF7,20,384,5.61E-08,3.09E-05,3.28E-05,0.945635936
4710,Aldrin,309-00-2,MCF7,20,384,8.91E-07,2.59E-08,3.57E-05,0.000729322
4711,Azinphos-methyl,86-50-0,MCF7,20,384,9.59E-08,1.41E-05,2.66E-05,0.533919875
4712,Chlorpyrifos,2921-88-2,MCF7,20,384,2.60E-07,2.76E-07,3.51E-05,0.007897835
4713,"DDD-p,p'",50-29-3,MCF7,20,384,1.04E-06,1.17E-08,3.65E-05,0.000321051
4714,"DDT-o,p'",789-02-6,MCF7,20,384,9.18E-07,2.32E-08,3.59E-05,0.000649328
4715,"DDT-p,p'",72-54-8,MCF7,20,384,7.30E-07,5.16E-08,3.53E-05,0.001466675
4716,Diazinon,333-41-5,MCF7,20,384,1.56E-07,2.37E-06,3.09E-05,0.07698005
4717,Dicofol,115-32-2,MCF7,20,384,2.78E-07,2.57E-07,3.50E-05,0.007351781
4718,Dieldrin,60-57-1,MCF7,20,384,3.11E-07,2.27E-07,3.50E-05,0.006503656
4719,Disulfoton,298-04-4,MCF7,20,384,1.62E-07,1.52E-06,3.23E-05,0.04728531
4720,Endosulfan I,115-29-7,MCF7,20,384,1.56E-07,2.27E-06,3.11E-05,0.073540874
4721,Endrin,72-20-8,MCF7,20,384,4.25E-07,1.50E-07,3.49E-05,0.004325509
4722,Ethion,563-12-2,MCF7,20,384,2.94E-07,2.41E-07,3.50E-05,0.00691824
4723,Heptachlor,76-44-8,MCF7,20,384,7.21E-07,5.34E-08,3.53E-05,0.001518687
4724,Heptachlor epoxide B,1024-57-3,MCF7,20,384,2.66E-07,2.69E-07,3.51E-05,0.007712633
4725,Lindane,58-89-9,MCF7,20,384,1.52E-07,2.84E-06,3.02E-05,0.094344232
4726,"Methoxychlor-o,p'",72-43-5,MCF7,20,384,2.97E-07,2.38E-07,3.50E-05,0.006833824
4727,Parathion,56-38-2,MCF7,20,384,1.56E-07,2.28E-06,3.11E-05,0.073540874
4728,Trifluralin,1582-09-8,MCF7,20,384,3.89E-07,1.70E-07,3.49E-05,0.004891678
4729,Eugenol F,97-53-0,MCF7,20,384,7.06E-08,2.24E-05,2.85E-05,0.790621879
4730,Methyl-antranilate,134-20-3,MCF7,20,384,5.93E-08,2.84E-05,3.13E-05,0.909918026
4731,Lilyfore,285977-85-7,MCF7,20,384,1.28E-07,6.95E-06,2.74E-05,0.254308513
4732,Damascone beta,23726-91-2,MCF7,20,384,1.64E-07,8.28E-07,3.35E-05,0.024828186
4733,Veloutone,14595-54-1,MCF7,20,384,3.67E-07,1.84E-07,3.49E-05,0.005298327
4734,Verdox,82356-51-2,MCF7,20,384,8.72E-07,2.85E-08,3.57E-05,0.000802543
4735,Nirvanol,1506-02-1,MCF7,20,384,5.39E-07,1.02E-07,3.50E-05,0.002918496
4736,Cetalox,3738-00-9,MCF7,20,384,4.02E-07,1.53E-07,3.40E-05,0.00450852
4737,Tonalide,21145-77-7,MCF7,20,384,5.39E-07,1.02E-07,3.50E-05,0.002918496
4738,Caffeine,58-08-2,MCF7,20,384,5.42E-08,3.90E-05,3.90E-05,1.003048724
4739,Lamotrigine,84057-84-1,MCF7,20,384,8.90E-08,1.73E-05,2.71E-05,0.643375935
4740,Diclofenac,15307-79-6,MCF7,20,384,5.51E-08,3.98E-05,3.99E-05,0.999693378
4741,"2,4-Dichlorophenoxyacetic",94-75-7,MCF7,20,384,3.94E-08,2.19E-05,4.00E-05,0.549870199
4742,(S)-Naproxen,22204-53-1,MCF7,20,384,3.09E-08,1.30E-05,4.00E-05,0.325620514
4743,Ibuprofen,15687-27-1,MCF7,20,384,2.18E-08,4.32E-06,4.00E-05,0.108622188
4744,Torasemide,56211-40-6,MCF7,20,384,5.29E-08,8.32E-06,3.71E-05,0.22490583
4745,Warfarin,81-81-2,MCF7,20,384,4.21E-08,2.45E-05,3.99E-05,0.616794456
4746,di-n-butylphthalate,84-74-2,MCF7,20,384,1.72E-07,4.13E-07,3.54E-05,0.01170014
4747,hexachlorophene,70-30-4,MCF7,20,384,1.14E-06,3.96E-08,3.87E-05,0.001025028
4748,hexamethylenetetramine,100-97-0,MCF7,20,384,5.04E-08,3.65E-05,3.65E-05,1.00386754
4749,Malathion,121-75-5,MCF7,20,384,7.45E-08,2.10E-05,2.80E-05,0.751029015
4750,pentachlorophenol,87-86-5,MCF7,20,384,3.42E-08,3.52E-07,3.99E-05,0.008855647
4751,"2,2,2-trichloroethanol",115-20-8,MCF7,20,384,4.94E-08,3.04E-05,3.15E-05,0.971529898
4752,diethylphthalate,84-66-2,MCF7,20,384,7.82E-08,1.95E-05,2.76E-05,0.71196546
4753,4-chlorophenol,106-48-9,MCF7,20,384,7.57E-08,2.04E-05,2.78E-05,0.736795306
4754,permethrin,52645-53-1,MCF7,20,384,8.94E-07,2.60E-08,3.58E-05,0.000729322
4755,Aniline,62-53-3,MCF7,20,384,5.25E-08,3.61E-05,3.64E-05,0.994668488
4756,4-fluoroaniline,371-40-4,MCF7,20,384,5.20E-08,3.44E-05,3.50E-05,0.986966426
4757,"2,4,6-trichlorophenol",88-06-2,MCF7,20,384,1.50E-07,3.01E-06,2.99E-05,0.100871226
4758,Allyl alcohol,107-18-6,MCF7,20,384,5.03E-08,3.61E-05,3.61E-05,1.002358012
4759,N-methylaniline,100-61-8,MCF7,20,384,5.21E-08,2.89E-05,3.06E-05,0.946971232
4760,"3,4-dichloroaniline",95-76-1,MCF7,20,384,9.20E-08,1.51E-05,2.66E-05,0.570648432
4761,4-decylaniline,37529-30-9,MCF7,20,384,8.19E-07,3.63E-08,3.56E-05,0.001023937
4762,naphthalene,91-20-3,MCF7,20,384,1.14E-07,5.44E-06,2.40E-05,0.227230992
4763,"1,2,4-trichlorobenzene",120-82-1,MCF7,20,384,6.39E-08,6.44E-07,1.27E-05,0.050740255
4764,"1,2-dichlorobenzene",95-50-1,MCF7,20,384,3.24E-08,1.16E-06,6.65E-06,0.175780755
4765,dichloromethane,75-09-2,MCF7,20,384,3.66E-09,2.37E-06,2.42E-06,0.982349427
4766,tetrachloroethylene,127-18-4,MCF7,20,384,1.25E-08,4.79E-07,2.58E-06,0.186778431
4767,"2,3-dimethyl-1,3-butadiene",513-81-5,MCF7,20,384,2.29E-10,1.79E-08,5.26E-08,0.341718023
4768,cyclosporine A,59865-13-3,MCF7,20,384,1.07E-07,1.13E-05,2.65E-05,0.429281369
4769,chlorpromazine,50-53-3,MCF7,20,384,4.17E-07,1.55E-07,3.49E-05,0.00444689
4770,PBDE 47,5436-43-1,MCF7,20,384,1.01E-06,1.43E-08,3.63E-05,0.000394295
4771,PBDE 99,60348-60-9,MCF7,20,384,1.16E-06,4.96E-09,3.70E-05,0.000134415
4772,PBDE 153,68631-49-2,MCF7,20,384,1.26E-06,1.40E-09,3.77E-05,3.72138E-05
4773,amiodarone,1951-25-3,MCF7,20,384,1.21E-06,2.89E-09,3.73E-05,7.77179E-05
4774,PFBS,375-73-5,MCF7,20,384,5.43E-08,3.24E-05,3.37E-05,0.964767737
4775,4:2 FTS,757124-72-4,MCF7,20,384,5.67E-08,2.96E-05,3.19E-05,0.932228803
4776,PFNA,375-95-1,MCF7,20,384,7.06E-07,5.61E-08,3.52E-05,1.60E-03
4777,PFHxA,307-24-4,MCF7,20,384,1.65E-07,1.02E-06,3.33E-05,0.030825612
4778,PFBA,375-22-4,MCF7,20,384,5.53E-08,2.96E-05,3.17E-05,0.938507691
4779,PFOA,335-67-1,MCF7,20,384,1.62E-07,1.18E-06,3.26E-05,0.036437597
4780,6:2 FTS,27619-97-2,MCF7,20,384,1.09E-07,1.04E-05,2.62E-05,0.399288606
4781,8:2 FTS,39108-34-4,MCF7,20,384,1.64E-07,1.07E-06,3.31E-05,0.03233767
4782,PFUnDA,2058-94-8,MCF7,20,384,1.12E-07,1.72E-07,3.99E-05,0.004338169
4783,PFOS,1763-23-1,MCF7,20,384,1.12E-07,1.72E-07,3.99E-05,0.004338169
4784,PFHpA,375-85-9,MCF7,20,384,1.40E-07,4.04E-06,2.84E-05,0.142795717
4785,PFPeA,2706-90-3,MCF7,20,384,7.04E-08,2.09E-05,2.73E-05,0.769207526
4786,PFHxS,355-46-4,MCF7,20,384,9.27E-08,1.47E-05,2.64E-05,0.558469072
4787,PFDA,335-76-2,MCF7,20,384,2.17E-07,1.17E-07,3.98E-05,0.002941431
4788,Azathioprine,446-86-6,MCF7,20,384,5.40E-08,3.87E-05,3.88E-05,1.002602793
4789,Benzocaine,94-09-7,MCF7,20,384,5.89E-08,2.86E-05,3.15E-05,0.914027016
4790,Butylated hydroxyanisole,25013-16-5,MCF7,20,384,1.38E-07,5.07E-06,2.84E-05,0.179388945
4791,Cetirizine dihydrochloride,83881-52-1,MCF7,20,384,5.32E-08,3.72E-05,3.75E-05,0.998022052
4792,Cyclamate,139-05-9,MCF7,20,384,5.46E-08,3.95E-05,3.95E-05,1.003668093
4793,Cyclophosphamide,6055-19-2,MCF7,20,384,5.32E-08,3.73E-05,3.75E-05,0.998302548
4794,Cypermethrin,67375-30-8,MCF7,20,384,9.42E-07,2.07E-08,3.60E-05,0.000577277
4795,DEET,134-62-3,MCF7,20,384,6.74E-08,2.40E-05,2.92E-05,0.825481961
4796,Dexamethasone,50-02-2,MCF7,20,384,6.01E-08,2.78E-05,3.10E-05,0.901191512
4797,Digoxin,20830-75-5,MCF7,20,384,5.34E-08,3.45E-05,3.53E-05,0.981824932
4798,Fenazaquin,120928-09-8,MCF7,20,384,4.57E-07,1.34E-07,3.49E-05,0.003864529
4799,Fenbuconazole,114369-43-6,MCF7,20,384,1.27E-07,7.07E-06,2.74E-05,0.259022637
4800,Fluazinam,79622-59-6,MCF7,20,384,1.61E-07,1.55E-06,3.22E-05,0.048411384
4801,Furosemide,54-31-9,MCF7,20,384,5.18E-08,3.57E-05,3.99E-05,0.898413107
4802,Glybenclamide,10238-21-8,MCF7,20,384,2.30E-07,3.15E-07,3.52E-05,0.008975314
4803,HC Red 3,2871-01-4,MCF7,20,384,5.39E-08,3.87E-05,3.87E-05,1.002502993
4804,Hydralazine hydrochloride,304-20-1,MCF7,20,384,5.32E-08,3.72E-05,3.74E-05,0.997876614
4805,Ketoconazole,65277-42-1,MCF7,20,384,1.67E-07,7.33E-07,3.43E-05,0.021478127
4806,Metformin,1115-70-4,MCF7,20,384,5.48E-08,3.96E-05,3.96E-05,1.003791247
4807,Metoclopramide,364-62-5,MCF7,20,384,8.80E-08,1.64E-05,2.68E-05,0.61253856
4808,Nitrofurantoin,67-20-9,MCF7,20,384,5.45E-08,3.94E-05,3.94E-05,1.003588402
4809,Oxytetracycline hydrochloride,2058-46-0,MCF7,20,384,5.50E-08,3.98E-05,3.98E-05,1.003889191
4810,Panthenol,16485-10-2 ,MCF7,20,384,5.48E-08,3.96E-05,3.96E-05,1.003798496
4811,Paracetamol,103-90-2,MCF7,20,384,5.35E-08,3.80E-05,3.81E-05,1.000752536
4812,Topiramate,97240-79-4,MCF7,20,384,5.50E-08,3.98E-05,3.98E-05,1.00387924
4813,Trimellitic anhydride,552-30-7,MCF7,20,384,5.43E-08,3.29E-05,3.42E-05,0.968303269
4814,Verapamil hydrochloride,152-11-4,MCF7,20,384,1.68E-07,5.45E-07,3.49E-05,0.015665077
4815,Warfarin,129-06-6,MCF7,20,384,8.03E-08,1.89E-05,2.74E-05,0.69115041
4816,"2,4-Dinitrophenol",51-28-5,HCT116,20,384,2.81E-08,3.09E-05,3.28E-05,0.945635936
4817,Aldrin,309-00-2,HCT116,20,384,1.21E-06,2.57E-08,3.54E-05,0.000729322
4818,Azinphos-methyl,86-50-0,HCT116,20,384,1.09E-07,1.41E-05,2.65E-05,0.533919875
4819,Chlorpyrifos,2921-88-2,HCT116,20,384,3.56E-07,2.75E-07,3.50E-05,0.007897835
4820,"DDD-p,p'",50-29-3,HCT116,20,384,1.41E-06,1.16E-08,3.61E-05,0.000321051
4821,"DDT-o,p'",789-02-6,HCT116,20,384,1.25E-06,2.30E-08,3.56E-05,0.000649328
4822,"DDT-p,p'",72-54-8,HCT116,20,384,9.93E-07,5.13E-08,3.51E-05,0.001466675
4823,Diazinon,333-41-5,HCT116,20,384,2.10E-07,2.37E-06,3.09E-05,0.07698005
4824,Dicofol,115-32-2,HCT116,20,384,3.81E-07,2.56E-07,3.50E-05,0.007351781
4825,Dieldrin,60-57-1,HCT116,20,384,4.24E-07,2.26E-07,3.49E-05,0.006503656
4826,Disulfoton,298-04-4,HCT116,20,384,2.19E-07,1.52E-06,3.23E-05,0.04728531
4827,Endosulfan I,115-29-7,HCT116,20,384,2.11E-07,2.27E-06,3.10E-05,0.073540874
4828,Endrin,72-20-8,HCT116,20,384,5.80E-07,1.50E-07,3.48E-05,0.004325509
4829,Ethion,563-12-2,HCT116,20,384,4.02E-07,2.41E-07,3.49E-05,0.00691824
4830,Heptachlor,76-44-8,HCT116,20,384,9.80E-07,5.30E-08,3.51E-05,0.001518687
4831,Heptachlor epoxide B,1024-57-3,HCT116,20,384,3.64E-07,2.69E-07,3.50E-05,0.007712633
4832,Lindane,58-89-9,HCT116,20,384,2.04E-07,2.84E-06,3.02E-05,0.094344232
4833,"Methoxychlor-o,p'",72-43-5,HCT116,20,384,4.06E-07,2.38E-07,3.49E-05,0.006833824
4834,Parathion,56-38-2,HCT116,20,384,2.11E-07,2.27E-06,3.10E-05,0.073540874
4835,Trifluralin,1582-09-8,HCT116,20,384,5.31E-07,1.69E-07,3.48E-05,0.004891678
4836,Eugenol F,97-53-0,HCT116,20,384,6.15E-08,2.25E-05,2.85E-05,0.790621879
4837,Methyl-antranilate,134-20-3,HCT116,20,384,3.66E-08,2.84E-05,3.13E-05,0.909918026
4838,Lilyfore,285977-85-7,HCT116,20,384,1.64E-07,6.94E-06,2.74E-05,0.254308513
4839,Damascone beta,23726-91-2,HCT116,20,384,2.24E-07,8.27E-07,3.34E-05,0.024828186
4840,Veloutone,14595-54-1,HCT116,20,384,5.01E-07,1.84E-07,3.48E-05,0.005298327
4841,Verdox,82356-51-2,HCT116,20,384,1.18E-06,2.83E-08,3.54E-05,0.000802543
4842,Nirvanol,1506-02-1,HCT116,20,384,7.35E-07,1.01E-07,3.48E-05,0.002918496
4843,Cetalox,3738-00-9,HCT116,20,384,5.48E-07,1.52E-07,3.38E-05,0.00450852
4844,Tonalide,21145-77-7,HCT116,20,384,7.35E-07,1.01E-07,3.48E-05,0.002918496
