,Chemical,CAS,Cell.type,FBS,Well,Q_cells,Q_media_free,Q_media,F_free_media,IOC,pKa
4805,Dieldrin,60-57-1,FishRtgut,20,384,3.13E-08,2.78E-07,3.67E-05,0.00694316,N,
4806,Disulfoton,298-04-4,FishRtgut,20,384,1.82E-08,2.25E-06,3.77E-05,0.0562139,N,
4807,Endosulfan I,115-29-7,FishRtgut,20,384,1.80E-08,3.48E-06,3.77E-05,0.0869986,N,
4808,Endrin,72-20-8,FishRtgut,20,384,4.74E-08,1.99E-07,3.53E-05,0.00497019,N,
4809,Ethion,563-12-2,FishRtgut,20,384,2.92E-08,2.92E-07,3.69E-05,0.00730919,N,
4810,Heptachlor,76-44-8,FishRtgut,20,384,1.02E-07,8.48E-08,3.11E-05,0.00211881,N,
4811,Heptachlor epoxide B,1024-57-3,FishRtgut,20,384,2.58E-08,3.20E-07,3.73E-05,0.00800526,N,
4812,Lindane,58-89-9,FishRtgut,20,384,1.78E-08,4.45E-06,3.77E-05,0.111159,N,
4813,"Methoxychlor-o,p'",72-43-5,FishRtgut,20,384,2.97E-08,2.89E-07,3.69E-05,0.00723483,N,
4814,Parathion,56-38-2,FishRtgut,20,384,1.80E-08,3.48E-06,3.77E-05,0.0869989,N,
4815,Trifluralin,1582-09-8,FishRtgut,20,384,4.21E-08,2.20E-07,3.58E-05,0.00549358,N,
4816,Cisapride,81098-60-4,FishRtgut,20,384,6.06E-09,7.29E-06,3.78E-05,0.182255,B,7.8
4817,Citalopram hydrobromide,59729-33-8,FishRtgut,20,384,1.50E-08,1.25E-05,3.80E-05,0.311345,N,
4818,Dofetilide,115256-11-6,FishRtgut,20,384,6.16E-09,3.34E-05,3.94E-05,0.835587,B,8.4
4819,Moxifloxacin hydrochloride,186826-86-8,FishRtgut,20,384,1.80E-09,3.95E-05,3.99E-05,0.986791,A,6
4820,N-acetylpro-cainamide,32795-44-1,FishRtgut,20,384,1.02E-08,3.94E-05,3.99E-05,0.984873,B,9.2
4821,Quinidine sulfate,50-54-4,FishRtgut,20,384,3.83E-09,1.20E-05,3.80E-05,0.29947,B,9.3
4822,Sematilide,101526-83-4,FishRtgut,20,384,9.40E-09,3.95E-05,3.99E-05,0.987529,B,9.1
4823,Sotalol hydrochloride,959-24-0,FishRtgut,20,384,8.84E-09,3.99E-05,4.00E-05,0.998306,B,9
4824,Mifepristone,84371-65-3,FishRtgut,20,384,2.23E-08,3.55E-07,3.76E-05,0.00886437,N,
4825,Perfluorobutanesulfonic_acid,375-73-5,FishRtgut,20,384,1.70E-10,3.87E-05,3.99E-05,0.96793,A,-2.9
4826,4_2_Fluorotelomer_sulfonic_acid,757124-72-4,FishRtgut,20,384,1.64E-10,3.76E-05,3.98E-05,0.940891,A,1.4
4827,Perfluorononanoic_acid,375-95-1,FishRtgut,20,384,4.34E-13,9.64E-08,3.06E-05,0.0024101,A,0.1
4828,Perfluorohexanoic_acid,307-24-4,FishRtgut,20,384,6.51E-12,1.49E-06,3.78E-05,0.0371775,A,0.1
4829,Perfluorobutanoic_acid,375-22-4,FishRtgut,20,384,1.66E-10,3.78E-05,3.98E-05,0.946135,A,0.1
4830,Perfluorooctanoic_acid,335-67-1,FishRtgut,20,384,7.69E-12,1.76E-06,3.78E-05,0.0438955,A,0.1
4831,6_2_Fluorotelomer_sulfonic_acid,27619-97-2,FishRtgut,20,384,7.80E-11,1.79E-05,3.83E-05,0.446414,A,1.4
4832,8_2_Fluorotelomer_sulfonic_acid,39108-34-4,FishRtgut,20,384,6.82E-12,1.56E-06,3.78E-05,0.0389891,A,1.4
4833,Perfluoroundecanoic_acid,2058-94-8,FishRtgut,20,384,5.03E-13,1.13E-07,3.16E-05,0.00281492,A,0.1
4834,Perfluorooctanesulfonic_acid,1763-23-1,FishRtgut,20,384,4.94E-13,1.13E-07,3.16E-05,0.00281492,A,-2.9
4835,Perfluoroheptanoic_acid,375-85-9,FishRtgut,20,384,2.95E-11,6.73E-06,3.78E-05,0.168261,A,0.1
4836,Perfluoropentanoic_acid,2706-90-3,FishRtgut,20,384,1.40E-10,3.20E-05,3.93E-05,0.800281,A,0.1
4837,Perfluorohexanesulfonic_acid,355-46-4,FishRtgut,20,384,1.06E-10,2.42E-05,3.87E-05,0.605007,A,-2.9
4838,Perfluorodecanoic_acid,335-76-2,FishRtgut,20,384,2.82E-13,6.06E-08,2.77E-05,0.00151529,A,0.1
4839,cyclosporine A,59865-13-3,FishRtgut,20,384,1.24E-08,1.90E-05,3.84E-05,0.474418,N,
4840,chlorpromazine,50-53-3,FishRtgut,20,384,1.48E-09,2.11E-07,3.53E-05,0.00526556,B,9.4
4841,PBDE 47,5436-43-1,FishRtgut,20,384,1.78E-07,2.62E-08,2.65E-05,0.000656071,N,
4842,PBDE 99,60348-60-9,FishRtgut,20,384,2.24E-07,9.51E-09,2.47E-05,0.000237632,N,
4843,PBDE 153,68631-49-2,FishRtgut,20,384,2.58E-07,2.64E-09,2.45E-05,6.61E-05,N,
4844,amiodarone,1951-25-3,FishRtgut,20,384,1.34E-08,7.28E-09,1.98E-05,0.000181961,B,9
4845,Azathioprine,446-86-6,FishRtgut,20,384,2.59E-09,4.00E-05,4.00E-05,0.998865,A,8.2
4846,Benzocaine,94-09-7,FishRtgut,20,384,4.22E-09,3.70E-05,3.97E-05,0.924899,N,
4847,Butylated hydroxyanisole,25013-16-5,FishRtgut,20,384,1.65E-08,8.32E-06,3.78E-05,0.207942,N,
4848,Cetirizine dihydrochloride,83881-52-1,FishRtgut,20,384,9.29E-10,3.98E-05,4.00E-05,0.995187,A,4.7
4849,Cyclamate,139-05-9,FishRtgut,20,384,3.55E-07,3.96E-05,3.96E-05,0.990928,B,17.6
4850,Cyclophosphamide,6055-19-2,FishRtgut,20,384,4.73E-09,3.98E-05,4.00E-05,0.995288,B,6.1
4851,Cypermethrin,67375-30-8,FishRtgut,20,384,1.58E-07,3.70E-08,2.76E-05,0.000924653,N,
4852,DEET,134-62-3,FishRtgut,20,384,5.70E-09,3.39E-05,3.94E-05,0.84849,N,
4853,Dexamethasone,50-02-2,FishRtgut,20,384,4.44E-09,3.66E-05,3.97E-05,0.913977,N,
4854,Digoxin,20830-75-5,FishRtgut,20,384,3.07E-09,3.93E-05,3.99E-05,0.981745,N,
4855,Fenazaquin,120928-09-8,FishRtgut,20,384,5.24E-08,1.81E-07,3.49E-05,0.00453601,N,
4856,Fenbuconazole,114369-43-6,FishRtgut,20,384,1.53E-08,1.18E-05,3.80E-05,0.295682,N,
4857,Fluazinam,79622-59-6,FishRtgut,20,384,1.82E-08,2.30E-06,3.77E-05,0.0575404,N,
4858,Furosemide,54-31-9,FishRtgut,20,384,2.00E-10,3.56E-05,3.96E-05,0.891156,A,3
4859,Glybenclamide,10238-21-8,FishRtgut,20,384,8.28E-11,3.70E-07,3.76E-05,0.00923819,A,5
4860,HC Red 3,2871-01-4,FishRtgut,20,384,2.69E-09,4.00E-05,4.00E-05,0.998779,N,
4861,Hydralazine hydrochloride,304-20-1,FishRtgut,20,384,4.49E-09,3.98E-05,4.00E-05,0.994944,B,6
4862,Ketoconazole,65277-42-1,FishRtgut,20,384,1.58E-08,1.03E-06,3.78E-05,0.0257217,B,6.6
4863,Metformin,1115-70-4,FishRtgut,20,384,1.54E-08,4.00E-05,4.00E-05,0.999517,B,9.6
4864,Metoclopramide,364-62-5,FishRtgut,20,384,6.13E-09,2.63E-05,3.88E-05,0.656517,B,9
4865,Nitrofurantoin,67-20-9,FishRtgut,20,384,2.29E-09,4.00E-05,4.00E-05,0.999678,A,7.3
4866,Oxytetracycline hydrochloride,2058-46-0,FishRtgut,20,384,8.03E-10,4.00E-05,4.00E-05,0.99996,A,4.5
4867,Panthenol,16485-10-2 ,FishRtgut,20,384,2.66E-09,4.00E-05,4.00E-05,0.999839,N,
4868,Paracetamol,103-90-2,FishRtgut,20,384,2.72E-09,3.99E-05,4.00E-05,0.997345,N,
4869,Topiramate,97240-79-4,FishRtgut,20,384,2.65E-09,4.00E-05,4.00E-05,0.999906,A,9.2
4870,Trimellitic anhydride,552-30-7,FishRtgut,20,384,2.63E-10,3.88E-05,3.99E-05,0.970845,A,3.3
4871,Verapamil hydrochloride,152-11-4,FishRtgut,20,384,8.24E-10,7.58E-07,3.79E-05,0.0189486,B,9.2
4872,Warfarin,129-06-6,FishRtgut,20,384,7.94E-09,2.91E-05,3.91E-05,0.727756,N,
4873,Caffeine,58-08-2,FishRtgill,20,384,1.41E-09,4.00E-05,4.00E-05,0.999258,N,
4874,Lamotrigine,84057-84-1,FishRtgill,20,384,5.23E-09,2.73E-05,3.89E-05,0.682198,B,6.6
4875,Diclofenac,15307-79-6,FishRtgill,20,384,1.86E-07,3.96E-05,3.98E-05,0.990746,B,17.6
4876,"2,4-Dichlorophenoxyacetic",94-75-7,FishRtgill,20,384,5.71E-11,2.18E-05,3.85E-05,0.544796,A,2.7
4877,(S)-Naproxen,22204-53-1,FishRtgill,20,384,1.31E-10,1.30E-05,3.80E-05,0.32441,A,4.4
4878,Ibuprofen,15687-27-1,FishRtgill,20,384,1.67E-10,4.39E-06,3.77E-05,0.109852,A,5.4
4879,Torasemide,56211-40-6,FishRtgill,20,384,6.41E-11,9.24E-06,3.78E-05,0.230982,A,4
4880,Warfarin,81-81-2,FishRtgill,20,384,2.61E-10,2.44E-05,3.87E-05,0.610883,A,4.5
4881,di-n-butylphthalate,84-74-2,FishRtgill,20,384,9.50E-09,5.46E-07,3.80E-05,0.0136468,N,
4882,hexachlorophene,70-30-4,FishRtgill,20,384,9.49E-09,7.70E-09,2.00E-05,0.000192622,A,6.2
4883,hexamethylenetetramine,100-97-0,FishRtgill,20,384,2.82E-09,3.99E-05,3.99E-05,0.998308,B,6.4
4884,Malathion,121-75-5,FishRtgill,20,384,3.64E-09,3.13E-05,3.92E-05,0.782371,N,
4885,pentachlorophenol,87-86-5,FishRtgill,20,384,6.01E-11,2.84E-07,3.67E-05,0.0071036,A,5
4886,"2,2,2-trichloroethanol",115-20-8,FishRtgill,20,384,1.70E-09,3.89E-05,3.98E-05,0.971261,N,
4887,diethylphthalate,84-66-2,FishRtgill,20,384,3.99E-09,2.99E-05,3.91E-05,0.746908,N,
4888,4-chlorophenol,106-48-9,FishRtgill,20,384,3.77E-09,3.08E-05,3.92E-05,0.76947,N,
4889,permethrin,52645-53-1,FishRtgill,20,384,7.61E-08,4.55E-08,2.84E-05,0.00113785,N,
4890,Aniline,62-53-3,FishRtgill,20,384,1.49E-09,3.97E-05,4.00E-05,0.992136,N,
4891,4-fluoroaniline,371-40-4,FishRtgill,20,384,1.56E-09,3.94E-05,3.99E-05,0.985563,N,
4892,"2,4,6-trichlorophenol",88-06-2,FishRtgill,20,384,1.97E-09,4.79E-06,3.77E-05,0.119764,A,6.8
4893,Allyl alcohol,107-18-6,FishRtgill,20,384,1.41E-09,3.99E-05,3.99E-05,0.997311,N,
4894,N-methylaniline,100-61-8,FishRtgill,20,384,1.92E-09,3.80E-05,3.97E-05,0.951127,N,
4895,"3,4-dichloroaniline",95-76-1,FishRtgill,20,384,5.23E-09,2.46E-05,3.87E-05,0.614292,N,
4896,4-decylaniline,37529-30-9,FishRtgill,20,384,6.58E-08,6.10E-08,2.96E-05,0.00152388,N,
4897,naphthalene,91-20-3,FishRtgill,20,384,8.25E-09,1.04E-05,3.77E-05,0.25982,N,
4898,"1,2,4-trichlorobenzene",120-82-1,FishRtgill,20,384,9.19E-09,2.32E-06,3.63E-05,0.0579239,N,
4899,"1,2-dichlorobenzene",95-50-1,FishRtgill,20,384,7.94E-09,7.43E-06,3.44E-05,0.185732,N,
4900,dichloromethane,75-09-2,FishRtgill,20,384,1.24E-09,3.04E-05,3.09E-05,0.760706,N,
4901,tetrachloroethylene,127-18-4,FishRtgill,20,384,6.64E-09,6.65E-06,2.91E-05,0.16636,N,
4902,"2,3-dimethyl-1,3-butadiene",513-81-5,FishRtgill,20,384,4.36E-10,9.19E-07,2.28E-06,0.0229742,N,
4903,Eugenol F,97-53-0,FishRtgill,20,384,3.30E-09,3.27E-05,3.93E-05,0.817744,N,
4904,Methyl-antranilate,134-20-3,FishRtgill,20,384,2.25E-09,3.69E-05,3.97E-05,0.921455,N,
4905,Lilyfore,285977-85-7,FishRtgill,20,384,8.05E-09,1.16E-05,3.80E-05,0.290617,N,
4906,Damascone beta,23726-91-2,FishRtgill,20,384,9.60E-09,1.19E-06,3.78E-05,0.0296314,N,
4907,Veloutone,14595-54-1,FishRtgill,20,384,2.04E-08,2.35E-07,3.61E-05,0.00586689,N,
4908,Verdox,82356-51-2,FishRtgill,20,384,7.32E-08,4.95E-08,2.87E-05,0.00123636,N,
4909,Nirvanol,1506-02-1,FishRtgill,20,384,3.47E-08,1.45E-07,3.38E-05,0.00361681,N,
4910,Cetalox,3738-00-9,FishRtgill,20,384,2.39E-08,2.06E-07,3.55E-05,0.00513991,N,
4911,Tonalide,21145-77-7,FishRtgill,20,384,3.47E-08,1.45E-07,3.38E-05,0.00361681,N,
4912,"2,4-Dinitrophenol",51-28-5,FishRtgill,20,384,2.84E-10,3.81E-05,3.98E-05,0.95207,A,4.1
4913,Aldrin,309-00-2,FishRtgill,20,384,7.61E-08,4.55E-08,2.84E-05,0.00113773,N,
4914,Azinphos-methyl,86-50-0,FishRtgill,20,384,5.56E-09,2.31E-05,3.86E-05,0.578709,N,
4915,Chlorpyrifos,2921-88-2,FishRtgill,20,384,1.32E-08,3.27E-07,3.73E-05,0.00816913,N,
4916,"DDD-p,p'",50-29-3,FishRtgill,20,384,9.88E-08,2.18E-08,2.61E-05,0.000544405,N,
4917,"DDT-o,p'",789-02-6,FishRtgill,20,384,7.95E-08,4.11E-08,2.80E-05,0.0010278,N,
4918,"DDT-p,p'",72-54-8,FishRtgill,20,384,5.47E-08,8.24E-08,3.10E-05,0.00206094,N,
4919,Diazinon,333-41-5,FishRtgill,20,384,9.44E-09,3.64E-06,3.77E-05,0.0910274,N,
4920,Dicofol,115-32-2,FishRtgill,20,384,1.43E-08,3.08E-07,3.71E-05,0.00769233,N,
4921,Dieldrin,60-57-1,FishRtgill,20,384,1.65E-08,2.78E-07,3.68E-05,0.00694575,N,
4922,Disulfoton,298-04-4,FishRtgill,20,384,9.58E-09,2.25E-06,3.77E-05,0.056226,N,
4923,Endosulfan I,115-29-7,FishRtgill,20,384,9.46E-09,3.48E-06,3.77E-05,0.0870172,N,
4924,Endrin,72-20-8,FishRtgill,20,384,2.49E-08,1.99E-07,3.54E-05,0.00497299,N,
4925,Ethion,563-12-2,FishRtgill,20,384,1.54E-08,2.92E-07,3.69E-05,0.00731173,N,
4926,Heptachlor,76-44-8,FishRtgill,20,384,5.37E-08,8.49E-08,3.11E-05,0.00212138,N,
4927,Heptachlor epoxide B,1024-57-3,FishRtgill,20,384,1.35E-08,3.20E-07,3.73E-05,0.00800771,N,
4928,Lindane,58-89-9,FishRtgill,20,384,9.34E-09,4.45E-06,3.77E-05,0.111182,N,
4929,"Methoxychlor-o,p'",72-43-5,FishRtgill,20,384,1.56E-08,2.89E-07,3.69E-05,0.00723738,N,
4930,Parathion,56-38-2,FishRtgill,20,384,9.46E-09,3.48E-06,3.77E-05,0.0870175,N,
4931,Trifluralin,1582-09-8,FishRtgill,20,384,2.21E-08,2.20E-07,3.58E-05,0.00549633,N,
4932,Cisapride,81098-60-4,FishRtgill,20,384,3.18E-09,7.29E-06,3.78E-05,0.182268,B,7.8
4933,Citalopram hydrobromide,59729-33-8,FishRtgill,20,384,7.88E-09,1.25E-05,3.80E-05,0.3114,N,
4934,Dofetilide,115256-11-6,FishRtgill,20,384,3.23E-09,3.34E-05,3.94E-05,0.835648,B,8.4
4935,Moxifloxacin hydrochloride,186826-86-8,FishRtgill,20,384,9.47E-10,3.95E-05,3.99E-05,0.986812,A,6
4936,N-acetylpro-cainamide,32795-44-1,FishRtgill,20,384,5.33E-09,3.94E-05,3.99E-05,0.984992,B,9.2
4937,Quinidine sulfate,50-54-4,FishRtgill,20,384,2.01E-09,1.20E-05,3.80E-05,0.299484,B,9.3
4938,Sematilide,101526-83-4,FishRtgill,20,384,4.94E-09,3.95E-05,3.99E-05,0.987639,B,9.1
4939,Sotalol hydrochloride,959-24-0,FishRtgill,20,384,4.64E-09,3.99E-05,4.00E-05,0.998411,B,9
4940,Mifepristone,84371-65-3,FishRtgill,20,384,1.17E-08,3.55E-07,3.76E-05,0.00886672,N,
4941,Perfluorobutanesulfonic_acid,375-73-5,FishRtgill,20,384,8.92E-11,3.87E-05,3.99E-05,0.967932,A,-2.9
4942,4_2_Fluorotelomer_sulfonic_acid,757124-72-4,FishRtgill,20,384,8.63E-11,3.76E-05,3.98E-05,0.940893,A,1.4
4943,Perfluorononanoic_acid,375-95-1,FishRtgill,20,384,2.28E-13,9.64E-08,3.06E-05,0.0024101,A,0.1
4944,Perfluorohexanoic_acid,307-24-4,FishRtgill,20,384,3.42E-12,1.49E-06,3.78E-05,0.0371775,A,0.1
4945,Perfluorobutanoic_acid,375-22-4,FishRtgill,20,384,8.69E-11,3.78E-05,3.98E-05,0.946137,A,0.1
4946,Perfluorooctanoic_acid,335-67-1,FishRtgill,20,384,4.04E-12,1.76E-06,3.78E-05,0.0438955,A,0.1
4947,6_2_Fluorotelomer_sulfonic_acid,27619-97-2,FishRtgill,20,384,4.09E-11,1.79E-05,3.83E-05,0.446415,A,1.4
4948,8_2_Fluorotelomer_sulfonic_acid,39108-34-4,FishRtgill,20,384,3.58E-12,1.56E-06,3.78E-05,0.0389891,A,1.4
4949,Perfluoroundecanoic_acid,2058-94-8,FishRtgill,20,384,2.64E-13,1.13E-07,3.16E-05,0.00281492,A,0.1
4950,Perfluorooctanesulfonic_acid,1763-23-1,FishRtgill,20,384,2.60E-13,1.13E-07,3.16E-05,0.00281492,A,-2.9
4951,Perfluoroheptanoic_acid,375-85-9,FishRtgill,20,384,1.55E-11,6.73E-06,3.78E-05,0.168261,A,0.1
4952,Perfluoropentanoic_acid,2706-90-3,FishRtgill,20,384,7.35E-11,3.20E-05,3.93E-05,0.800282,A,0.1
4953,Perfluorohexanesulfonic_acid,355-46-4,FishRtgill,20,384,5.58E-11,2.42E-05,3.87E-05,0.605008,A,-2.9
4954,Perfluorodecanoic_acid,335-76-2,FishRtgill,20,384,1.48E-13,6.06E-08,2.77E-05,0.00151529,A,0.1
4955,cyclosporine A,59865-13-3,FishRtgill,20,384,6.50E-09,1.90E-05,3.84E-05,0.474487,N,
4956,chlorpromazine,50-53-3,FishRtgill,20,384,7.77E-10,2.11E-07,3.53E-05,0.00526565,B,9.4
4957,PBDE 47,5436-43-1,FishRtgill,20,384,9.35E-08,2.63E-08,2.66E-05,0.000657458,N,
4958,PBDE 99,60348-60-9,FishRtgill,20,384,1.18E-07,9.53E-09,2.48E-05,0.000238265,N,
4959,PBDE 153,68631-49-2,FishRtgill,20,384,1.36E-07,2.65E-09,2.45E-05,6.63E-05,N,
4960,amiodarone,1951-25-3,FishRtgill,20,384,7.01E-09,7.28E-09,1.98E-05,0.00018199,B,9
4961,Azathioprine,446-86-6,FishRtgill,20,384,1.36E-09,4.00E-05,4.00E-05,0.998896,A,8.2
4962,Benzocaine,94-09-7,FishRtgill,20,384,2.22E-09,3.70E-05,3.97E-05,0.924946,N,
4963,Butylated hydroxyanisole,25013-16-5,FishRtgill,20,384,8.69E-09,8.32E-06,3.78E-05,0.207982,N,
4964,Cetirizine dihydrochloride,83881-52-1,FishRtgill,20,384,4.88E-10,3.98E-05,4.00E-05,0.995198,A,4.7
4965,Cyclamate,139-05-9,FishRtgill,20,384,1.87E-07,3.98E-05,3.98E-05,0.995123,B,17.6
4966,Cyclophosphamide,6055-19-2,FishRtgill,20,384,2.48E-09,3.98E-05,4.00E-05,0.995344,B,6.1
4967,Cypermethrin,67375-30-8,FishRtgill,20,384,8.29E-08,3.71E-08,2.76E-05,0.000926387,N,
4968,DEET,134-62-3,FishRtgill,20,384,2.99E-09,3.39E-05,3.94E-05,0.848548,N,
4969,Dexamethasone,50-02-2,FishRtgill,20,384,2.33E-09,3.66E-05,3.97E-05,0.914025,N,
4970,Digoxin,20830-75-5,FishRtgill,20,384,1.61E-09,3.93E-05,3.99E-05,0.981781,N,
4971,Fenazaquin,120928-09-8,FishRtgill,20,384,2.75E-08,1.82E-07,3.49E-05,0.00453884,N,
4972,Fenbuconazole,114369-43-6,FishRtgill,20,384,8.01E-09,1.18E-05,3.80E-05,0.295736,N,
4973,Fluazinam,79622-59-6,FishRtgill,20,384,9.58E-09,2.30E-06,3.77E-05,0.0575529,N,
4974,Furosemide,54-31-9,FishRtgill,20,384,1.05E-10,3.56E-05,3.96E-05,0.891158,A,3
4975,Glybenclamide,10238-21-8,FishRtgill,20,384,4.34E-11,3.70E-07,3.76E-05,0.0092382,A,5
4976,HC Red 3,2871-01-4,FishRtgill,20,384,1.41E-09,4.00E-05,4.00E-05,0.998811,N,
4977,Hydralazine hydrochloride,304-20-1,FishRtgill,20,384,2.36E-09,3.98E-05,4.00E-05,0.994997,B,6
4978,Ketoconazole,65277-42-1,FishRtgill,20,384,8.31E-09,1.03E-06,3.78E-05,0.0257266,B,6.6
4979,Metformin,1115-70-4,FishRtgill,20,384,8.06E-09,4.00E-05,4.00E-05,0.999699,B,9.6
4980,Metoclopramide,364-62-5,FishRtgill,20,384,3.22E-09,2.63E-05,3.88E-05,0.656564,B,9
4981,Nitrofurantoin,67-20-9,FishRtgill,20,384,1.20E-09,4.00E-05,4.00E-05,0.999706,A,7.3
4982,Oxytetracycline hydrochloride,2058-46-0,FishRtgill,20,384,4.22E-10,4.00E-05,4.00E-05,0.99997,A,4.5
4983,Panthenol,16485-10-2 ,FishRtgill,20,384,1.40E-09,4.00E-05,4.00E-05,0.999871,N,
4984,Paracetamol,103-90-2,FishRtgill,20,384,1.43E-09,3.99E-05,4.00E-05,0.997377,N,
4985,Topiramate,97240-79-4,FishRtgill,20,384,1.39E-09,4.00E-05,4.00E-05,0.999937,A,9.2
4986,Trimellitic anhydride,552-30-7,FishRtgill,20,384,1.38E-10,3.88E-05,3.99E-05,0.970848,A,3.3
4987,Verapamil hydrochloride,152-11-4,FishRtgill,20,384,4.32E-10,7.58E-07,3.79E-05,0.0189487,B,9.2
4988,Warfarin,129-06-6,FishRtgill,20,384,4.17E-09,2.91E-05,3.91E-05,0.727824,N,
4989,Caffeine,58-08-2,Default,20,384,1.38E-08,4.00E-05,4.00E-05,0.998948,N,
4990,Lamotrigine,84057-84-1,Default,20,384,7.69E-08,2.72E-05,3.89E-05,0.680976,B,6.6
4991,Diclofenac,15307-79-6,Default,20,384,1.74E-06,3.81E-05,3.82E-05,0.952056,B,17.6
4992,"2,4-Dichlorophenoxyacetic",94-75-7,Default,20,384,5.56E-10,2.18E-05,3.85E-05,0.544789,A,2.7
4993,(S)-Naproxen,22204-53-1,Default,20,384,1.31E-09,1.30E-05,3.80E-05,0.3244,A,4.4
4994,Ibuprofen,15687-27-1,Default,20,384,2.21E-09,4.39E-06,3.77E-05,0.109846,A,5.4
4995,Torasemide,56211-40-6,Default,20,384,6.35E-10,9.24E-06,3.78E-05,0.230979,A,4
4996,Warfarin,81-81-2,Default,20,384,2.57E-09,2.44E-05,3.87E-05,0.610848,A,4.5
4997,di-n-butylphthalate,84-74-2,Default,20,384,1.46E-07,5.44E-07,3.78E-05,0.0136001,N,
4998,hexachlorophene,70-30-4,Default,20,384,1.06E-07,7.69E-09,2.00E-05,0.000192158,A,6.2
4999,hexamethylenetetramine,100-97-0,Default,20,384,2.74E-08,3.99E-05,3.99E-05,0.997693,B,6.4
5000,Malathion,121-75-5,Default,20,384,5.72E-08,3.13E-05,3.92E-05,0.781323,N,
5001,pentachlorophenol,87-86-5,Default,20,384,8.64E-10,2.84E-07,3.67E-05,0.00710345,A,5
5002,"2,2,2-trichloroethanol",115-20-8,Default,20,384,1.98E-08,3.88E-05,3.98E-05,0.970822,N,
5003,diethylphthalate,84-66-2,Default,20,384,6.36E-08,2.98E-05,3.91E-05,0.745794,N,
5004,4-chlorophenol,106-48-9,Default,20,384,5.96E-08,3.07E-05,3.91E-05,0.768397,N,
5005,permethrin,52645-53-1,Default,20,384,9.46E-07,4.45E-08,2.78E-05,0.00111307,N,
5006,Aniline,62-53-3,Default,20,384,1.55E-08,3.97E-05,3.99E-05,0.991788,N,
5007,4-fluoroaniline,371-40-4,Default,20,384,1.70E-08,3.94E-05,3.99E-05,0.985183,N,
5008,"2,4,6-trichlorophenol",88-06-2,Default,20,384,3.20E-08,4.79E-06,3.77E-05,0.119675,A,6.8
5009,Allyl alcohol,107-18-6,Default,20,384,1.39E-08,3.99E-05,3.99E-05,0.997,N,
5010,N-methylaniline,100-61-8,Default,20,384,2.42E-08,3.80E-05,3.97E-05,0.950597,N,
5011,"3,4-dichloroaniline",95-76-1,Default,20,384,8.66E-08,2.45E-05,3.87E-05,0.613041,N,
5012,4-decylaniline,37529-30-9,Default,20,384,8.37E-07,5.98E-08,2.90E-05,0.00149445,N,
5013,naphthalene,91-20-3,Default,20,384,1.39E-07,1.04E-05,3.76E-05,0.258973,N,
5014,"1,2,4-trichlorobenzene",120-82-1,Default,20,384,1.49E-07,2.31E-06,3.61E-05,0.0577219,N,
5015,"1,2-dichlorobenzene",95-50-1,Default,20,384,1.33E-07,7.41E-06,3.43E-05,0.185154,N,
5016,dichloromethane,75-09-2,Default,20,384,1.38E-08,3.04E-05,3.09E-05,0.760496,N,
5017,tetrachloroethylene,127-18-4,Default,20,384,1.11E-07,6.64E-06,2.90E-05,0.165931,N,
5018,"2,3-dimethyl-1,3-butadiene",513-81-5,Default,20,384,7.36E-09,9.19E-07,2.28E-06,0.022974,N,
5019,Eugenol F,97-53-0,Default,20,384,5.07E-08,3.27E-05,3.93E-05,0.816775,N,
5020,Methyl-antranilate,134-20-3,Default,20,384,3.07E-08,3.68E-05,3.97E-05,0.9208,N,
5021,Lilyfore,285977-85-7,Default,20,384,1.36E-07,1.16E-05,3.78E-05,0.28969,N,
5022,Damascone beta,23726-91-2,Default,20,384,1.52E-07,1.18E-06,3.77E-05,0.0295259,N,
5023,Veloutone,14595-54-1,Default,20,384,2.95E-07,2.33E-07,3.58E-05,0.00582666,N,
5024,Verdox,82356-51-2,Default,20,384,9.16E-07,4.84E-08,2.81E-05,0.00121027,N,
5025,Nirvanol,1506-02-1,Default,20,384,4.77E-07,1.43E-07,3.34E-05,0.00357676,N,
5026,Cetalox,3738-00-9,Default,20,384,3.40E-07,2.04E-07,3.52E-05,0.00509925,N,
5027,Tonalide,21145-77-7,Default,20,384,4.77E-07,1.43E-07,3.34E-05,0.00357676,N,
5028,"2,4-Dinitrophenol",51-28-5,Default,20,384,2.76E-09,3.81E-05,3.98E-05,0.952011,A,4.1
5029,Aldrin,309-00-2,Default,20,384,9.45E-07,4.45E-08,2.78E-05,0.00111295,N,
5030,Azinphos-methyl,86-50-0,Default,20,384,9.26E-08,2.31E-05,3.86E-05,0.577451,N,
5031,Chlorpyrifos,2921-88-2,Default,20,384,1.96E-07,3.25E-07,3.72E-05,0.00813172,N,
5032,"DDD-p,p'",50-29-3,Default,20,384,1.16E-06,2.12E-08,2.54E-05,0.000529883,N,
5033,"DDT-o,p'",789-02-6,Default,20,384,9.81E-07,4.02E-08,2.74E-05,0.0010046,N,
5034,"DDT-p,p'",72-54-8,Default,20,384,7.15E-07,8.11E-08,3.05E-05,0.00202689,N,
5035,Diazinon,333-41-5,Default,20,384,1.55E-07,3.63E-06,3.76E-05,0.0906964,N,
5036,Dicofol,115-32-2,Default,20,384,2.12E-07,3.06E-07,3.69E-05,0.00765426,N,
5037,Dieldrin,60-57-1,Default,20,384,2.41E-07,2.76E-07,3.65E-05,0.0069067,N,
